Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	Event	Event_PDSI
1981	52	1.33315217391304	NA	NA	NA	NA	NA	0.22776583427533	0.228566958390449	0.233903037490923	0.238324539118579	0	0
1982	1	1.27481884057971	NA	NA	NA	NA	NA	0.223409893306315	0.233111511622751	0.237537456935082	0.238235341055053	0	0
1982	2	1.26343599033816	NA	NA	NA	NA	NA	0.208956910798735	0.219966481390697	0.233784050968733	0.238025855560388	0	0
1982	3	1.26152777777778	NA	NA	NA	NA	NA	0.189094686423632	0.208778835161611	0.230224054642383	0.237594622410834	0	0
1982	4	1.21763888888889	NA	NA	NA	NA	NA	0.191759938012644	0.204381877533224	0.227909138566326	0.237084590233862	0	0
1982	5	1.19611111111111	NA	NA	NA	NA	NA	0.225688409155187	0.218564954280253	0.229493456035019	0.236713062535439	0	0
1982	6	1.19001811594203	NA	NA	NA	NA	NA	0.225684569273489	0.226882002003947	0.233407874317134	0.236885714706566	0	0
1982	7	1.12621376811594	NA	NA	NA	NA	NA	0.212423105839983	0.220328983562335	0.231898445228217	0.236870724069221	0	0
1982	8	1.05923309178744	NA	NA	NA	NA	NA	0.200957634411751	0.210133111648229	0.229201274592081	0.236599657115127	0	0
1982	9	1.05606280193237	NA	NA	NA	NA	NA	0.187226660841734	0.201203340468408	0.226179658938916	0.236081637990262	0	0
1982	10	1.04481280193237	NA	NA	NA	NA	NA	0.176381251794395	0.195447762773032	0.22391063044102	0.235452659859189	0	0
1982	11	0.982469806763285	NA	NA	NA	NA	NA	0.166878398494592	0.189782550970934	0.221221417176055	0.234742986240557	0	0
1982	12	0.969492753623188	NA	NA	NA	NA	NA	0.149391132290045	0.181891582932866	0.21901246563228	0.233941888787917	1	1
1982	13	0.920875603864734	NA	NA	NA	NA	NA	0.153170081045085	0.174369978393486	0.214919276941376	0.233105570727161	1	1
1982	14	0.899951690821256	NA	NA	NA	NA	NA	0.187396800807834	0.183255133200738	0.213917367558889	0.232339390473706	1	1
1982	15	0.902898550724638	NA	NA	NA	NA	NA	0.162639329729646	0.180201866960756	0.212935947827148	0.231498235426843	1	1
1982	16	0.93798309178744	NA	NA	NA	NA	NA	0.185167584298426	0.183125839704741	0.210667024016424	0.230704838133284	1	1
1982	17	0.786805555555556	NA	NA	NA	NA	NA	0.1691962482446	0.181990171470475	0.209895450549972	0.229903028155012	1	1
1982	18	0.978852657004831	NA	NA	NA	NA	NA	0.256016893059072	0.232002541304697	0.214984661816359	0.229364269684468	1	1
1982	19	0.684021739130435	NA	NA	NA	NA	NA	0.279186168431987	0.272177340171406	0.231556596502897	0.230022194257804	1	1
1982	20	0.664987922705314	NA	NA	NA	NA	NA	0.291870147746365	0.289012828661029	0.253544312690064	0.232511063532106	1	1
1982	21	0.700114734299517	NA	NA	NA	NA	NA	0.281369638997437	0.28306255091149	0.260450026023013	0.234334302725536	1	1
1982	22	0.606769323671498	NA	NA	NA	NA	NA	0.278826030513159	0.279739213995047	0.263812900085538	0.236188721151224	0	0
1982	23	0.547119565217391	NA	NA	NA	NA	NA	0.266506829473202	0.267238014715248	0.261333452028759	0.237692110889724	0	0
1982	24	0.613544685990338	NA	NA	NA	NA	NA	0.267699096575009	0.270759659502315	0.261148674656458	0.238638719016952	0	0
1982	25	0.448876811594203	NA	NA	NA	NA	NA	0.249399894889828	0.256118220522054	0.256905563649355	0.239026643692383	0	0
1982	26	0.233423913043478	NA	NA	NA	NA	NA	0.217985159959642	0.236815194760609	0.252282599483442	0.2391311419702	0	0
1982	27	0.142916666666667	NA	NA	NA	NA	NA	0.199103089076133	0.21752366154661	0.244565449757424	0.238715305578496	0	0
1982	28	0.119794685990338	NA	NA	NA	NA	NA	0.219979127888307	0.222956859707457	0.24006369641353	0.238113903036075	0	0
1982	29	0.116968599033816	NA	NA	NA	NA	NA	0.22145381595656	0.222070593148332	0.237395621281968	0.237568682033036	0	0
1982	30	0.170078502415459	NA	NA	NA	NA	NA	0.22390166724717	0.225755957677367	0.236282728885573	0.237130003193659	0	0
1982	31	0.115289855072464	NA	NA	NA	NA	NA	0.217590648112631	0.221908331422781	0.235289945201939	0.236799853678261	0	0
1982	32	-0.0397101449275362	NA	NA	NA	NA	NA	0.192684036514286	0.206208931207776	0.230790772177458	0.23628605033138	0	0
1982	33	-0.188665458937198	NA	NA	NA	NA	NA	0.192284962835759	0.200184965119272	0.227779426641537	0.235654685731445	0	0
1982	34	-0.186286231884058	NA	NA	NA	NA	NA	0.190193681443748	0.197200065411221	0.224312026246058	0.234958263103451	0	0
1982	35	-0.112638888888889	NA	NA	NA	NA	NA	0.213178475610567	0.206501937056233	0.223968626634428	0.23429031775466	0	0
1982	36	-0.158285024154589	NA	NA	NA	NA	NA	0.209486611321714	0.208634716313379	0.223725050921867	0.233712732339544	0	0
1982	37	-0.1425	NA	NA	NA	NA	NA	0.213226494347948	0.207633185240989	0.221246429686533	0.233108506697629	0	0
1982	38	-0.142542270531401	NA	NA	NA	NA	NA	0.226395209762748	0.222091217247662	0.220455494000798	0.232524456913982	0	0
1982	39	-0.228677536231884	NA	NA	NA	NA	NA	0.2326408370851	0.225771957494618	0.220340293052737	0.231988144314715	0	0
1982	40	-0.456177536231884	NA	NA	NA	NA	NA	0.229129878474629	0.225392916834454	0.221282165812636	0.231635375267693	0	0
1982	41	-0.562216183574879	NA	NA	NA	NA	NA	0.209174976908509	0.214770297129709	0.220444496137365	0.23118134281465	1	1
