Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	mean_VHI	Event	Event_PDSI
2003	5	-1.30798309178744	-1.14168687982359	-1.17162	0.0518947368421053	-0.9045	NA	0.207757213733194	0.201627918897017	0.206752128861342	0.202144825282906	46.6296770405167	1	1
2003	6	-1.22177536231884	-1.09538037486218	-1.0918	0.142	-0.84554	NA	0.188979409929676	0.196521986013891	0.207110967189972	0.202054780524756	46.5599060481503	1	1
2003	7	-1.47387077294686	-1.44663726571114	-1.42762	-0.543473684210526	-1.31514	NA	0.167607130667846	0.186240713122755	0.205562544088882	0.201877023881035	46.4840927774516	1	1
2003	8	-1.52969806763285	-1.4777618522602	-1.35052	-0.706315789473684	-1.3297	NA	0.162297922405328	0.182389482976967	0.206450330281519	0.201604685469397	45.945795654727	1	1
2003	9	-1.61012077294686	-1.60167585446527	-1.50642	-1.00231578947368	-1.48444	NA	0.149663245198948	0.179315722411753	0.209207402708655	0.201278199681214	45.2654668232531	1	1
2003	10	-1.60571859903382	-1.5313230429989	-1.37314	-1.06378947368421	-1.35512	NA	0.137878374936901	0.172340686799556	0.208238905509558	0.200916933113975	44.9192366412214	1	1
2003	11	-1.89512077294686	-1.45911797133407	-1.41776	-1.23757894736842	-1.4784	NA	0.133186873601415	0.166674179709553	0.206340177154528	0.200525761118957	44.8584380504991	1	1
2003	12	-1.79998188405797	-1.36173098125689	-1.37718	-1.12621052631579	-1.42032	NA	0.140446409406154	0.163704020897858	0.204224210677913	0.20011146415025	45.4018379330593	1	1
2003	13	-1.96953502415459	-1.35521499448732	-1.65178	-1.17631578947368	-1.54382	NA	0.19374405254888	0.176294297081086	0.20211951601249	0.199749326775117	46.9337874339401	0	0
2003	14	-1.38618961352657	-0.805170893054024	-1.47292	-1.17915789473684	-1.22452	NA	0.225855686360174	0.204625165161956	0.20413757189805	0.199540563523769	49.02708749266	0	0
2003	15	-0.862590579710145	-0.584950385887541	-1.3059	-1.05842105263158	-0.9806	NA	0.213431099677154	0.207497939694293	0.205468931377389	0.199574621782771	50.3542513211979	0	0
2003	16	-0.0492814009661836	-0.0106945975744212	-0.77478	-0.241368421052632	-0.47694	NA	0.25398472700817	0.23209202714737	0.210669894506233	0.199728630126587	51.9189078097475	0	0
2003	17	0.104057971014493	0.0835501653803749	-0.67674	0.00105263157894737	-0.37804	NA	0.250700985534582	0.245075669719061	0.219493266925594	0.200315503046981	54.0534997064005	0	0
2003	18	0.0910386473429952	0.0583792723263506	-0.7365	-0.0514736842105263	-0.44456	NA	0.198909554048866	0.219794109870196	0.219374368870872	0.200766542537936	54.3503640634175	0	0
2003	19	-0.20393115942029	-0.276934950385888	-1.27414	-0.728736842105263	-1.01906	NA	0.176393633703052	0.199554888811758	0.215560900077678	0.20070816325822	53.3311626541398	0	0
2003	20	-0.278417874396135	-0.174101433296582	-1.29774	-0.770421052631579	-0.92842	NA	0.168733745936759	0.185513694025679	0.210990417980427	0.200447710507682	52.022466236054	0	0
2003	21	-0.205458937198068	-0.160507166482911	-1.35026	-0.869052631578947	-0.97782	NA	0.24773846208391	0.223560803102284	0.214031668011019	0.200451878240066	51.6152201996477	0	0
2003	22	-0.478677536231884	-0.218445424476295	-1.62872	-1.30663157894737	-1.20758	NA	0.195531078871857	0.211019150878248	0.215346572369946	0.200628315364676	51.1905871990605	0	0
2003	23	-0.394335748792271	-0.132425578831312	-1.42418	-1.078	-0.92694	NA	0.204398145440489	0.206581643391435	0.213312748126013	0.200507506478046	50.3276394597769	0	0
2003	24	-0.260193236714976	-0.153649393605292	-1.25052	-0.754421052631579	-0.70206	-1.38997492836676	0.216631361887765	0.213564155340676	0.214831662021382	0.200393883926528	49.524339401057	0	0
2003	25	-0.254794685990338	-0.191863285556781	-1.34548	-0.92	-0.6836	-1.5037893982808	0.222822813758957	0.221698367928989	0.218550413882868	0.200491728287722	48.5918731650029	0	0
