Year	Week	CHIRPS	CMORPH	GSMAP	PERSIANN	IMERG	CCS	SM1 Mean	SM2 Mean	SM3 Mean	SM4 Mean	Event	Event_PDSI
2004	41	0.855513285024155	0.629647188533627	0.68822	0.658315789473684	0.31812	0.321636819484241	0.254535996820226	0.246530709645588	0.237079277974889	0.20748553405915	0	0
2004	42	-0.0782487922705314	-0.684862183020948	-0.70854	-0.8	-0.7778	-0.746149713467049	0.245695695988641	0.247066802863121	0.237573286186483	0.20805662471801	0	0
2004	43	-0.0506763285024155	-0.663142227122381	-0.597	-0.549052631578947	-0.5361	-0.56756446991404	0.242972234907923	0.239677369036539	0.233490420819471	0.208333228970213	0	0
2004	44	-0.0840036231884058	-0.496306504961411	-0.58278	-0.545157894736842	-0.5512	-0.517374641833811	0.222833612773089	0.227130466534314	0.229824943859036	0.208413705293621	0	0
2004	45	-0.527065217391304	-0.28742006615215	-0.76688	-0.593578947368421	-0.55624	-0.650247134670487	0.225595984991019	0.223895655089811	0.227043627880877	0.208423163832298	0	0
2004	46	-0.98445652173913	0.00949283351708931	-0.57308	-0.543157894736842	-0.40968	-0.711651146131805	0.237157929472557	0.233276630055046	0.22790378824988	0.208701784030667	0	0
2004	47	-1.18849637681159	0.0862734288864388	-0.48122	-0.321263157894737	-0.33078	-0.491719197707736	0.201726445680256	0.218242633841306	0.225563455694613	0.208969328004335	0	0
2004	48	-1.06404589371981	0.131058434399118	-0.2823	0.0507368421052632	-0.08332	-0.100709169054441	0.180416586546416	0.203642387635246	0.221560269236979	0.208900382768895	0	0
2004	49	-0.864190821256039	-0.229691289966924	-0.68788	-0.903578947368421	-0.7755	-1.03011819484241	0.170888638397811	0.192599224107453	0.216841501506166	0.208642970983471	0	0
2004	50	-0.58826690821256	-0.735501653803749	-0.89758	-0.664842105263158	-1.30134	-0.802320916905444	0.165072687816062	0.186829050257991	0.213322810706273	0.208284978015082	0	0
2004	51	0.0715157004830918	-0.119316427783903	-0.4009	-0.369684210526316	-0.63852	-0.485773638968481	0.196867309981244	0.198040311700466	0.213192514465274	0.20794983345483	0	0
2004	52	0.281443236714976	0.331278941565601	-0.21306	-0.150947368421053	-0.37166	-0.267589541547278	0.184281262475195	0.195082308140079	0.210895938546072	0.207627847620419	0	0
2005	1	0.613647342995169	0.584553472987872	0.04884	0.0990526315789474	-0.04738	0.0507664756446991	0.20048919681137	0.20499557246794	0.213328357685949	0.207952271082572	0	0
2005	2	0.742693236714976	0.638103638368247	0.15582	0.286526315789474	0.06316	0.177654011461318	0.192637350597995	0.201952862403903	0.213004058578733	0.208205888638539	0	0
2005	3	0.631588164251208	0.516317530319735	0.12022	0.552315789473684	-0.03576	0.292514326647564	0.197096627440211	0.202567319993826	0.213228730316011	0.208574526767646	0	0
2005	4	0.686878019323672	0.125644983461963	0.0404	0.833368421052632	-0.10862	0.407671919770774	0.189629923025498	0.199092892528839	0.211736229341338	0.208614998858954	0	0
2005	5	0.555030193236715	0.101466372657111	-0.13668	1.01642105263158	-0.26276	0.362478510028653	0.185220841198538	0.192783666475175	0.208638950500657	0.208378652946225	0	0
2005	6	0.560223429951691	0.209217199558986	-0.0426	1.09863157894737	-0.45916	0.676106733524355	0.163871319814184	0.179701212847359	0.203121736617843	0.207933912665716	0	0
2005	7	0.545471014492754	-0.00102535832414554	-0.25976	1.16431578947368	-0.76544	0.564749283667622	0.153905357312616	0.170609716151049	0.197596722036256	0.207365832924843	0	0
2005	8	0.519214975845411	-0.0110363836824697	-0.33778	1.08430107526882	-0.91518	0.462714899713467	0.143188499316838	0.163902321435635	0.19284695020185	0.206732848994434	0	0
2005	9	0.45951690821256	-0.111753031973539	-0.40286	0.769578947368421	-0.9372	0.23637893982808	0.144570650671764	0.162177121182121	0.192921588731076	0.206060231727149	0	0
2005	10	0.477632850241546	-0.25896361631753	-0.51346	0.692210526315789	-0.86518	0.287256446991404	0.161147881304547	0.165210501211667	0.192977358308605	0.205438156223723	0	0
2005	11	0.421092995169082	-0.20321940463065	-0.49146	0.656736842105263	-0.77714	0.28307664756447	0.141709787377729	0.162247023684562	0.191973938830832	0.204768574583743	0	0
2005	12	0.363128019323672	-0.348103638368247	-0.51722	0.575368421052632	-1.00172	0.140938395415473	0.124061587894953	0.156447884275236	0.190447469013795	0.204048530374254	0	0
2005	13	0.0993599033816425	-0.498434399117971	-0.85106	0.336421052631579	-1.35506	-0.177016475644699	0.120509738931518	0.155117665237214	0.19200009091631	0.203324797973037	0	0
2005	14	-0.00485507246376812	-0.334663726571114	-0.97386	0.154210526315789	-0.86696	-0.314083094555874	0.132741270622915	0.153824063765035	0.191948579078503	0.202645016030541	0	0
2005	15	-0.0234661835748792	-0.351245865490628	-1.03756	-0.121263157894737	-0.7509	-0.498477793696275	0.154882639530954	0.159850047762944	0.192142985941344	0.202021469729287	0	0
2005	16	0.073707729468599	0.835622932745314	0.1211	-0.0115789473684211	0.50428	-0.200146848137536	0.209657585093746	0.187391856401638	0.194523404617216	0.201521683425776	0	0
2005	17	-0.0320229468599034	0.707386990077178	-0.06424	-0.162526315789474	0.35098	-0.361429083094556	0.226920480913493	0.21462398996129	0.200671354383542	0.201768730048622	0	0
2005	18	-0.232886473429952	0.534156560088203	-0.30762	-0.414421052631579	0.04552	-0.53205229226361	0.183791591048859	0.197041247014415	0.199313933333589	0.201533359353031	0	0
2005	19	0.49131038647343	0.867717750826902	0.87178	0.806842105263158	1.47958	0.966432664756447	0.216050723853592	0.202132151634889	0.199172414931363	0.201242408592786	0	0
2005	20	0.764746376811594	0.588302094818082	1.2209	1.42221052631579	1.71176	1.59852077363897	0.29543312985979	0.274883600840694	0.216840467679365	0.202432703439678	0	0
2005	21	1.04626207729469	0.866460859977949	1.5053	1.58547368421053	1.97584	1.69011461318052	0.291029369417841	0.287268062336089	0.238163192745243	0.204891112292452	0	0
2005	22	1.32659420289855	0.94890848952591	1.33052	1.41042105263158	1.8115	1.37618553008596	0.256538553024597	0.262169765102376	0.240632363872119	0.206344395333103	0	0
2005	23	0.794474637681159	0.616163175303197	0.9504	1.31389473684211	1.09662	1.20196991404011	0.229292674887893	0.234669419184054	0.233479419318759	0.206584770535784	0	0
