date	ndv	spi	anomaly_thi	milk
1982-01-01	-0.686612497480713	-0.481868978805395	0.143330138038766	612.01
1982-02-01	-0.640798912498267	0.15383429672447	-0.875652749121989	607.66
1982-03-01	-0.592000296275893	-0.203583815028902	-1.1328236079154	703.33
1982-04-01	-0.409195115041009	-0.570924855491329	-1.14385821577906	720.54
1982-05-01	-0.607495005065699	-0.466435452793834	-0.458613442602845	783.05
1982-06-01	-0.449920807121971	-1.21539499036609	0.412870653666003	742.74
1982-07-01	-0.43328632592183	-0.32485549132948	0.343188412984814	715.01
1982-08-01	-0.320929860540094	0.365260115606936	-0.875312204532871	684.92
1982-09-01	-0.454430050736956	0.379653179190751	1.13159451679805	647.18
1982-10-01	-0.771040436959469	0.660269749518304	-0.881328827347808	635.83
1982-11-01	-0.763160482013711	0.417745664739884	0.015464019412608	596.15
1982-12-01	-0.766664694506096	0.638342967244701	0.179573505291983	624.52
1983-01-01	-0.13611258281603	-0.0752023121387283	0.567074743942465	639.34
1983-02-01	-0.361969333882867	-0.0798073217726397	-1.37784865927117	632.55
1983-03-01	-0.467652031148177	0.0191522157996146	-0.330729430975323	733.43
1983-04-01	-0.56292483029238	0.228747591522158	-0.22807688046388	763.33
1983-05-01	-0.300892764640483	-0.131753371868979	-0.702309904487443	705.99
1983-06-01	-0.563268425045394	-0.48223506743738	-0.941892130793181	741.05
1983-07-01	-0.417967032508882	-0.347244701348748	0.769767784293892	717.49
1983-08-01	-0.489350067510686	0.201001926782274	-1.06247511934467	705.08
1983-09-01	-0.881105840676658	-0.110867052023121	0.00714936976652844	676.18
1983-10-01	-1.15128651833529	-0.176859344894027	-0.840971610212828	660.3
1983-11-01	-1.01909912039903	-1.17053949903661	-0.709787683445979	618.83
1983-12-01	-0.436160179855616	-0.451541425818882	-0.518468764000041	629.89
1984-01-01	-0.730316903431561	-0.107418111753372	-0.311377124084415	653.97
1984-02-01	-0.113160942051433	0.739441233140655	-0.998071577052611	661.91
1984-03-01	-0.561416682214423	0.568477842003854	-1.45362113375023	715.18
1984-04-01	-0.685105434555391	0.724778420038536	-1.46770198026052	700.73
1984-05-01	-1.18298926840141	0.998805394990366	-2.22866467070648	769.77
1984-06-01	-1.32482160475796	0.718766859344894	-1.66972965326609	733.98
1984-07-01	-0.888152172941249	0.354007707129094	-1.40283372371655	730.62
1984-08-01	-0.473083973102885	-0.0767244701348748	-2.11281038701898	703.89
1984-09-01	-0.0194335843835054	0.395260115606936	-1.58782836233839	676.72
1984-10-01	-0.030549811406121	0.600578034682081	-0.738884954462786	653.95
1984-11-01	-0.351374569876388	0.246050096339114	0.233865496911639	625.4
1984-12-01	-0.143132868901982	0.0373410404624277	-0.222925756491149	640.36
1985-01-01	-0.828618801268573	0.430520231213873	-3.06448881376169	673.55
1985-02-01	-0.725318008150101	0.336994219653179	-0.532748909490881	644.38
1985-03-01	-1.04839416270525	0.952215799614644	-1.23533934688546	763.48
1985-04-01	-0.842112889570258	0.390751445086705	-0.422036353845556	763.01
1985-05-01	-1.25799948705191	0.882986512524085	-0.650841919380285	805.99
1985-06-01	-0.914347053009833	-0.138612716763006	-1.07558287027244	751.23
1985-07-01	-0.253044798008914	-0.123063583815029	-0.026595921095702	738.02
1985-08-01	-0.185055663893846	-0.281579961464355	-0.949778437838049	719.36
1985-09-01	-0.0790052144774095	-1.19086705202312	0.623187085243011	697.3
1985-10-01	0.055676731712331	-1.34366088631985	-0.327130535486694	693.12
1985-11-01	0.143262074577664	-0.749980732177264	-1.49918991150477	678.09
1985-12-01	-0.170266282203419	-0.526127167630058	0.548929336232484	663.63
1986-01-01	-0.92692070331241	0.277687861271676	-0.507644286646853	652.46
1986-02-01	-0.488765089824676	0.65868978805395	-1.75264601308599	624.99
1986-03-01	-0.664510283724998	1.09516377649326	-0.751182751014442	746.1
1986-04-01	-0.670109953243148	1.25472061657033	-0.95149119618281	760.59
1986-05-01	-1.33300970506124	0.530712909441233	0.997845626787433	803.63
1986-06-01	-1.44480239092831	0.433583815028902	-1.06805710543921	748.23
1986-07-01	-1.08764383364398	0.188863198458574	-1.36782258707599	760.13
1986-08-01	-0.592706369258601	0.542967244701349	-0.256289070840201	735.67
1986-09-01	-0.534749713726342	-0.278034682080925	-0.248871661519137	682.68
1986-10-01	-0.406012771606942	-1.24119460500963	0.101388914924149	689.69
1986-11-01	-0.10220313809678	-1.2971676300578	-0.360495197218725	667.75
1986-12-01	-0.0953742073918075	-1.43751445086705	-1.11240325248344	675.63
1987-01-01	-1.04887121514714	-0.397957610789981	-1.39322684462278	715.31
1987-02-01	-0.838170023592697	0.410944123314065	-0.404156412670952	650.71
1987-03-01	-0.904223510218964	0.636030828516378	-2.61215457451531	759.34
1987-04-01	-1.03278088062	-0.065626204238921	-0.282446907199562	793.31
1987-05-01	-1.15946298736239	-0.610789980732177	-1.83663853981664	816.25
1987-06-01	-0.951424125719561	-0.492986512524085	-1.26875886158701	806.26
1987-07-01	-0.626134743264464	0.207899807321773	-0.0332759483711384	742.2
1987-08-01	-0.132798207591281	0.198574181117534	-0.396773343049166	730.3
1987-09-01	0.0177196705410483	-0.377437379576108	1.86121436508226	687.51
1987-10-01	-0.188769106045639	-0.418998073217726	0.660709218644286	694.86
1987-11-01	-0.305657372836405	-0.118940269749518	-0.072621209589915	647.16
1987-12-01	-0.606803317361151	-0.0396531791907514	0.457400988357423	665.64
1988-01-01	-0.564562205199653	0.168246628131021	1.16237412863116	674.1
1988-02-01	-1.11938285105862	-0.104123314065511	0.158983862180283	673.31
