date	ndv	spi	anomaly_thi	milk
1988-01-01	-0.564562205199653	0.028104783369667	0.973077248975102	1682.74
1988-02-01	-1.11938285105862	0.617570226254336	0.252507226218287	1585.82
1988-03-01	-0.430577410133661	1.80426029175438	-1.04473249785808	1709.19
1988-04-01	-0.309968225564896	1.33912947675413	-0.334332853240659	1867.72
1988-05-01	0.137990113428025	0.265070649094818	0.687811705661323	2104.28
1988-06-01	0.147690414809128	-1.18082783171765	-0.655001424199993	2011.62
1988-07-01	-0.235901957412077	-0.212065458023528	-0.660432837415145	1973.26
1988-08-01	-0.550404337462334	-0.0272049653560652	-0.549854261990091	1870.59
1988-09-01	-0.205671156573138	0.0515532503132234	-0.357362787258296	1739.38
1988-10-01	-0.0192074309729144	-0.438501236601305	0.0105367709163574	1730.1
1988-11-01	-0.235119414329264	-0.187068730236426	-1.00851073128853	1629.81
