"","ISO","X","Y"
"383","DOM","-68.5004056510001","18.702244537"
"384","DOM","-68.4276489820001","18.702244537"
"385","DOM","-71.701699087","18.775015914"
"386","DOM","-71.628942418","18.775015914"
"387","DOM","-71.556185749","18.775015914"
"388","DOM","-71.48342908","18.775015914"
"389","DOM","-71.410672411","18.775015914"
"390","DOM","-71.337915742","18.775015914"
"391","DOM","-71.265159073","18.775015914"
"392","DOM","-71.192402404","18.775015914"
"393","DOM","-71.119645735","18.775015914"
"394","DOM","-71.046889066","18.775015914"
"395","DOM","-70.974132397","18.775015914"
"396","DOM","-70.901375728","18.775015914"
"397","DOM","-70.828619059","18.775015914"
"398","DOM","-70.75586239","18.775015914"
"399","DOM","-70.683105721","18.775015914"
"400","DOM","-70.610349052","18.775015914"
"401","DOM","-70.537592383","18.775015914"
"402","DOM","-70.464835714","18.775015914"
"403","DOM","-70.392079045","18.775015914"
"404","DOM","-70.319322376","18.775015914"
"405","DOM","-70.246565707","18.775015914"
"406","DOM","-70.173809038","18.775015914"
"407","DOM","-70.101052369","18.775015914"
"408","DOM","-70.0282957","18.775015914"
"409","DOM","-69.955539031","18.775015914"
"410","DOM","-69.882782362","18.775015914"
"411","DOM","-69.810025693","18.775015914"
"412","DOM","-69.737269024","18.775015914"
"413","DOM","-69.664512355","18.775015914"
"414","DOM","-69.591755686","18.775015914"
"415","DOM","-69.518999017","18.775015914"
"416","DOM","-69.446242348","18.775015914"
"417","DOM","-69.373485679","18.775015914"
"418","DOM","-69.30072901","18.775015914"
"419","DOM","-69.227972341","18.775015914"
"420","DOM","-69.155215672","18.775015914"
"421","DOM","-69.082459003","18.775015914"
"422","DOM","-69.009702334","18.775015914"
"423","DOM","-68.936945665","18.775015914"
"424","DOM","-68.864188996","18.775015914"
"425","DOM","-68.7914323270001","18.775015914"
"426","DOM","-68.7186756580001","18.775015914"
"427","DOM","-68.6459189890001","18.775015914"
"428","DOM","-68.5731623200001","18.775015914"
"429","DOM","-68.5004056510001","18.775015914"
"430","DOM","-71.701699087","18.847787291"
"431","DOM","-71.6289424180001","18.847787291"
"432","DOM","-71.556185749","18.847787291"
"433","DOM","-71.4834290800001","18.847787291"
"434","DOM","-71.410672411","18.847787291"
"435","DOM","-71.337915742","18.847787291"
"436","DOM","-71.265159073","18.847787291"
"437","DOM","-71.192402404","18.847787291"
"438","DOM","-71.119645735","18.847787291"
"439","DOM","-71.046889066","18.847787291"
"440","DOM","-70.974132397","18.847787291"
"441","DOM","-70.901375728","18.847787291"
"442","DOM","-70.828619059","18.847787291"
"443","DOM","-70.75586239","18.847787291"
"444","DOM","-70.683105721","18.847787291"
"445","DOM","-70.610349052","18.847787291"
"446","DOM","-70.537592383","18.847787291"
"447","DOM","-70.464835714","18.847787291"
"448","DOM","-70.392079045","18.847787291"
"449","DOM","-70.319322376","18.847787291"
"450","DOM","-70.246565707","18.847787291"
"451","DOM","-70.173809038","18.847787291"
"452","DOM","-70.101052369","18.847787291"
"453","DOM","-70.0282957","18.847787291"
"454","DOM","-69.955539031","18.847787291"
"455","DOM","-69.882782362","18.847787291"
"456","DOM","-69.810025693","18.847787291"
"457","DOM","-69.737269024","18.847787291"
"458","DOM","-69.664512355","18.847787291"
"459","DOM","-69.591755686","18.847787291"
"460","DOM","-69.518999017","18.847787291"
"461","DOM","-69.446242348","18.847787291"
"462","DOM","-69.373485679","18.847787291"
"463","DOM","-69.30072901","18.847787291"
"464","DOM","-69.227972341","18.847787291"
"465","DOM","-69.155215672","18.847787291"
"466","DOM","-69.082459003","18.847787291"
"467","DOM","-69.009702334","18.847787291"
"468","DOM","-68.936945665","18.847787291"
"469","DOM","-68.864188996","18.847787291"
"470","DOM","-68.7914323270001","18.847787291"
"471","DOM","-68.7186756580001","18.847787291"
"472","DOM","-68.6459189890001","18.847787291"
"473","DOM","-68.5731623200001","18.847787291"
"474","DOM","-71.847212425","18.920558668"
"475","DOM","-71.774455756","18.920558668"
"476","DOM","-71.701699087","18.920558668"
"477","DOM","-71.6289424180001","18.920558668"
"478","DOM","-71.556185749","18.920558668"
"479","DOM","-71.4834290800001","18.920558668"
"480","DOM","-71.410672411","18.920558668"
"481","DOM","-71.337915742","18.920558668"
"482","DOM","-71.265159073","18.920558668"
"483","DOM","-71.192402404","18.920558668"
"484","DOM","-71.119645735","18.920558668"
"485","DOM","-71.046889066","18.920558668"
"486","DOM","-70.974132397","18.920558668"
"487","DOM","-70.901375728","18.920558668"
"488","DOM","-70.828619059","18.920558668"
"489","DOM","-70.75586239","18.920558668"
"490","DOM","-70.683105721","18.920558668"
"491","DOM","-70.610349052","18.920558668"
"492","DOM","-70.537592383","18.920558668"
"493","DOM","-70.464835714","18.920558668"
"494","DOM","-70.392079045","18.920558668"
"495","DOM","-70.319322376","18.920558668"
"496","DOM","-70.246565707","18.920558668"
"497","DOM","-70.173809038","18.920558668"
"498","DOM","-70.101052369","18.920558668"
"499","DOM","-70.0282957","18.920558668"
"500","DOM","-69.955539031","18.920558668"
"501","DOM","-69.882782362","18.920558668"
"502","DOM","-69.810025693","18.920558668"
"503","DOM","-69.737269024","18.920558668"
"504","DOM","-69.664512355","18.920558668"
"505","DOM","-69.591755686","18.920558668"
"506","DOM","-69.518999017","18.920558668"
"507","DOM","-69.446242348","18.920558668"
"508","DOM","-69.373485679","18.920558668"
"509","DOM","-69.30072901","18.920558668"
"510","DOM","-69.227972341","18.920558668"
"511","DOM","-69.155215672","18.920558668"
"512","DOM","-69.082459003","18.920558668"
"513","DOM","-69.009702334","18.920558668"
"514","DOM","-68.936945665","18.920558668"
"515","DOM","-68.864188996","18.920558668"
"516","DOM","-68.7914323270001","18.920558668"
"517","DOM","-68.7186756580001","18.920558668"
"518","DOM","-68.6459189890001","18.920558668"
"519","DOM","-71.847212425","18.993330045"
"520","DOM","-71.774455756","18.993330045"
"521","DOM","-71.701699087","18.993330045"
"522","DOM","-71.628942418","18.993330045"
"523","DOM","-71.556185749","18.993330045"
"524","DOM","-71.48342908","18.993330045"
"525","DOM","-71.410672411","18.993330045"
"526","DOM","-71.337915742","18.993330045"
"527","DOM","-71.265159073","18.993330045"
"528","DOM","-71.192402404","18.993330045"
"529","DOM","-71.119645735","18.993330045"
"530","DOM","-71.046889066","18.993330045"
"531","DOM","-70.974132397","18.993330045"
"532","DOM","-70.901375728","18.993330045"
"533","DOM","-70.828619059","18.993330045"
"534","DOM","-70.75586239","18.993330045"
"535","DOM","-70.683105721","18.993330045"
"536","DOM","-70.610349052","18.993330045"
"537","DOM","-70.537592383","18.993330045"
"538","DOM","-70.464835714","18.993330045"
"539","DOM","-70.392079045","18.993330045"
"540","DOM","-70.319322376","18.993330045"
"541","DOM","-70.246565707","18.993330045"
"542","DOM","-70.173809038","18.993330045"
"543","DOM","-70.101052369","18.993330045"
"544","DOM","-70.0282957","18.993330045"
"545","DOM","-69.955539031","18.993330045"
"546","DOM","-69.882782362","18.993330045"
"547","DOM","-69.810025693","18.993330045"
"548","DOM","-69.737269024","18.993330045"
"549","DOM","-69.664512355","18.993330045"
"550","DOM","-69.591755686","18.993330045"
"551","DOM","-69.518999017","18.993330045"
"552","DOM","-69.446242348","18.993330045"
"553","DOM","-69.373485679","18.993330045"
"554","DOM","-69.30072901","18.993330045"
"555","DOM","-69.227972341","18.993330045"
"556","DOM","-69.155215672","18.993330045"
"557","DOM","-69.082459003","18.993330045"
"558","DOM","-69.009702334","18.993330045"
"559","DOM","-68.936945665","18.993330045"
"560","DOM","-68.864188996","18.993330045"
"561","DOM","-68.7914323270001","18.993330045"
"562","DOM","-68.7186756580001","18.993330045"
"563","DOM","-71.774455756","19.066101422"
"564","DOM","-71.701699087","19.066101422"
"565","DOM","-71.6289424180001","19.066101422"
"566","DOM","-71.556185749","19.066101422"
"567","DOM","-71.4834290800001","19.066101422"
"568","DOM","-71.410672411","19.066101422"
"569","DOM","-71.337915742","19.066101422"
"570","DOM","-71.265159073","19.066101422"
"571","DOM","-71.192402404","19.066101422"
"572","DOM","-71.119645735","19.066101422"
"573","DOM","-71.046889066","19.066101422"
"574","DOM","-70.974132397","19.066101422"
"575","DOM","-70.901375728","19.066101422"
"576","DOM","-70.828619059","19.066101422"
"577","DOM","-70.75586239","19.066101422"
"578","DOM","-70.683105721","19.066101422"
"579","DOM","-70.610349052","19.066101422"
"580","DOM","-70.537592383","19.066101422"
"581","DOM","-70.464835714","19.066101422"
"582","DOM","-70.392079045","19.066101422"
"583","DOM","-70.319322376","19.066101422"
"584","DOM","-70.246565707","19.066101422"
"585","DOM","-70.173809038","19.066101422"
"586","DOM","-70.101052369","19.066101422"
"587","DOM","-70.0282957","19.066101422"
"588","DOM","-69.955539031","19.066101422"
"589","DOM","-69.882782362","19.066101422"
"590","DOM","-69.810025693","19.066101422"
"591","DOM","-69.737269024","19.066101422"
"592","DOM","-69.664512355","19.066101422"
"593","DOM","-69.591755686","19.066101422"
"594","DOM","-69.518999017","19.066101422"
"595","DOM","-69.446242348","19.066101422"
"596","DOM","-69.373485679","19.066101422"
"597","DOM","-69.30072901","19.066101422"
"598","DOM","-69.155215672","19.066101422"
"599","DOM","-68.936945665","19.066101422"
"600","DOM","-71.701699087","19.138872799"
"601","DOM","-71.6289424180001","19.138872799"
"602","DOM","-71.556185749","19.138872799"
"603","DOM","-71.4834290800001","19.138872799"
"604","DOM","-71.410672411","19.138872799"
"605","DOM","-71.337915742","19.138872799"
"606","DOM","-71.265159073","19.138872799"
"607","DOM","-71.192402404","19.138872799"
"608","DOM","-71.119645735","19.138872799"
"609","DOM","-71.046889066","19.138872799"
"610","DOM","-70.974132397","19.138872799"
"611","DOM","-70.901375728","19.138872799"
"612","DOM","-70.828619059","19.138872799"
"613","DOM","-70.75586239","19.138872799"
"614","DOM","-70.683105721","19.138872799"
"615","DOM","-70.610349052","19.138872799"
"616","DOM","-70.537592383","19.138872799"
"617","DOM","-70.464835714","19.138872799"
"618","DOM","-70.392079045","19.138872799"
"619","DOM","-70.319322376","19.138872799"
"620","DOM","-70.246565707","19.138872799"
"621","DOM","-70.173809038","19.138872799"
"622","DOM","-70.101052369","19.138872799"
"623","DOM","-70.0282957","19.138872799"
"624","DOM","-69.955539031","19.138872799"
"625","DOM","-69.882782362","19.138872799"
"626","DOM","-69.810025693","19.138872799"
"627","DOM","-69.737269024","19.138872799"
"628","DOM","-69.664512355","19.138872799"
"629","DOM","-69.591755686","19.138872799"
"630","DOM","-69.446242348","19.138872799"
"631","DOM","-69.30072901","19.138872799"
"632","DOM","-71.701699087","19.211644176"
"633","DOM","-71.628942418","19.211644176"
"634","DOM","-71.556185749","19.211644176"
"635","DOM","-71.48342908","19.211644176"
"636","DOM","-71.410672411","19.211644176"
"637","DOM","-71.337915742","19.211644176"
"638","DOM","-71.265159073","19.211644176"
"639","DOM","-71.192402404","19.211644176"
"640","DOM","-71.119645735","19.211644176"
"641","DOM","-71.046889066","19.211644176"
"642","DOM","-70.974132397","19.211644176"
"643","DOM","-70.901375728","19.211644176"
"644","DOM","-70.828619059","19.211644176"
"645","DOM","-70.75586239","19.211644176"
"646","DOM","-70.683105721","19.211644176"
"647","DOM","-70.610349052","19.211644176"
"648","DOM","-70.537592383","19.211644176"
"649","DOM","-70.464835714","19.211644176"
"650","DOM","-70.392079045","19.211644176"
"651","DOM","-70.319322376","19.211644176"
"652","DOM","-70.246565707","19.211644176"
"653","DOM","-70.173809038","19.211644176"
"654","DOM","-70.101052369","19.211644176"
"655","DOM","-70.0282957","19.211644176"
