"ISO","X","Y"
"HTI",-72.9249999093423,20.074999986125
"HTI",-72.8749999085962,20.074999986125
"HTI",-72.82499990785,20.074999986125
"HTI",-72.7749999071038,20.074999986125
"HTI",-72.7749999071038,20.024999985375
"HTI",-72.7249999063577,20.024999985375
"HTI",-72.6749999056115,20.024999985375
"HTI",-73.1249999123269,19.924999983875
"HTI",-72.9249999093423,19.924999983875
"HTI",-72.8749999085962,19.924999983875
"HTI",-72.82499990785,19.924999983875
"HTI",-72.7749999071038,19.924999983875
"HTI",-72.7249999063577,19.924999983875
"HTI",-73.2249999138192,19.874999983125
"HTI",-73.1749999130731,19.874999983125
"HTI",-73.1249999123269,19.874999983125
"HTI",-73.0749999115808,19.874999983125
"HTI",-73.0249999108346,19.874999983125
"HTI",-72.9749999100885,19.874999983125
"HTI",-72.9249999093423,19.874999983125
"HTI",-72.8749999085962,19.874999983125
"HTI",-72.82499990785,19.874999983125
"HTI",-72.7749999071038,19.874999983125
"HTI",-72.7249999063577,19.874999983125
"HTI",-72.6749999056115,19.874999983125
"HTI",-72.6249999048654,19.874999983125
"HTI",-72.5749999041192,19.874999983125
"HTI",-73.3749999160577,19.824999982375
"HTI",-73.3249999153115,19.824999982375
"HTI",-73.2749999145654,19.824999982375
"HTI",-73.2249999138192,19.824999982375
"HTI",-73.1749999130731,19.824999982375
"HTI",-73.1249999123269,19.824999982375
"HTI",-73.0749999115808,19.824999982375
"HTI",-73.0249999108346,19.824999982375
"HTI",-72.9749999100885,19.824999982375
"HTI",-72.9249999093423,19.824999982375
"HTI",-72.8749999085962,19.824999982375
"HTI",-72.82499990785,19.824999982375
"HTI",-72.7749999071038,19.824999982375
"HTI",-72.7249999063577,19.824999982375
"HTI",-72.6749999056115,19.824999982375
"HTI",-72.6249999048654,19.824999982375
"HTI",-72.5749999041192,19.824999982375
"HTI",-72.5249999033731,19.824999982375
"HTI",-73.4249999168038,19.774999981625
"HTI",-73.3749999160577,19.774999981625
"HTI",-73.3249999153115,19.774999981625
"HTI",-73.2749999145654,19.774999981625
"HTI",-73.2249999138192,19.774999981625
"HTI",-73.1749999130731,19.774999981625
"HTI",-73.1249999123269,19.774999981625
"HTI",-73.0749999115808,19.774999981625
"HTI",-73.0249999108346,19.774999981625
"HTI",-72.9749999100885,19.774999981625
"HTI",-72.9249999093423,19.774999981625
"HTI",-72.8749999085962,19.774999981625
"HTI",-72.82499990785,19.774999981625
"HTI",-72.7749999071038,19.774999981625
"HTI",-72.7249999063577,19.774999981625
"HTI",-72.6749999056115,19.774999981625
"HTI",-72.6249999048654,19.774999981625
"HTI",-72.5749999041192,19.774999981625
"HTI",-72.5249999033731,19.774999981625
"HTI",-72.4749999026269,19.774999981625
"HTI",-72.4249999018808,19.774999981625
"HTI",-72.3749999011346,19.774999981625
"HTI",-72.2249998988962,19.774999981625
"HTI",-73.4249999168038,19.724999980875
"HTI",-73.3749999160577,19.724999980875
"HTI",-73.3249999153115,19.724999980875
"HTI",-73.2749999145654,19.724999980875
"HTI",-73.2249999138192,19.724999980875
"HTI",-73.1749999130731,19.724999980875
"HTI",-73.1249999123269,19.724999980875
"HTI",-73.0749999115808,19.724999980875
"HTI",-73.0249999108346,19.724999980875
"HTI",-72.9749999100885,19.724999980875
"HTI",-72.9249999093423,19.724999980875
"HTI",-72.8749999085962,19.724999980875
"HTI",-72.82499990785,19.724999980875
"HTI",-72.7749999071038,19.724999980875
"HTI",-72.7249999063577,19.724999980875
"HTI",-72.6749999056115,19.724999980875
"HTI",-72.6249999048654,19.724999980875
"HTI",-72.5749999041192,19.724999980875
"HTI",-72.5249999033731,19.724999980875
"HTI",-72.4749999026269,19.724999980875
"HTI",-72.4249999018808,19.724999980875
"HTI",-72.3749999011346,19.724999980875
"HTI",-72.2749998996423,19.724999980875
"HTI",-72.2249998988962,19.724999980875
"HTI",-72.17499989815,19.724999980875
"HTI",-72.1249998974039,19.724999980875
"HTI",-72.0749998966577,19.724999980875
"HTI",-71.9749998951654,19.724999980875
"HTI",-71.9249998944192,19.724999980875
"HTI",-73.4249999168038,19.674999980125
"HTI",-73.3749999160577,19.674999980125
"HTI",-73.3249999153115,19.674999980125
"HTI",-73.2749999145654,19.674999980125
"HTI",-73.2249999138192,19.674999980125
"HTI",-73.1749999130731,19.674999980125
"HTI",-73.1249999123269,19.674999980125
"HTI",-73.0749999115808,19.674999980125
"HTI",-73.0249999108346,19.674999980125
"HTI",-72.9749999100885,19.674999980125
"HTI",-72.9249999093423,19.674999980125
"HTI",-72.8749999085962,19.674999980125
"HTI",-72.82499990785,19.674999980125
"HTI",-72.7749999071038,19.674999980125
"HTI",-72.7249999063577,19.674999980125
"HTI",-72.6749999056115,19.674999980125
"HTI",-72.6249999048654,19.674999980125
"HTI",-72.5749999041192,19.674999980125
"HTI",-72.5249999033731,19.674999980125
"HTI",-72.4749999026269,19.674999980125
"HTI",-72.4249999018808,19.674999980125
"HTI",-72.3749999011346,19.674999980125
"HTI",-72.3249999003885,19.674999980125
"HTI",-72.2749998996423,19.674999980125
"HTI",-72.2249998988962,19.674999980125
"HTI",-72.17499989815,19.674999980125
"HTI",-72.1249998974039,19.674999980125
"HTI",-72.0749998966577,19.674999980125
"HTI",-72.0249998959115,19.674999980125
"HTI",-71.9749998951654,19.674999980125
"HTI",-71.9249998944192,19.674999980125
"HTI",-71.7749998921808,19.674999980125
"HTI",-73.3249999153115,19.624999979375
"HTI",-73.0249999108346,19.624999979375
"HTI",-72.9749999100885,19.624999979375
"HTI",-72.9249999093423,19.624999979375
"HTI",-72.8749999085962,19.624999979375
"HTI",-72.82499990785,19.624999979375
"HTI",-72.7749999071038,19.624999979375
"HTI",-72.7249999063577,19.624999979375
"HTI",-72.6749999056115,19.624999979375
"HTI",-72.6249999048654,19.624999979375
"HTI",-72.5749999041192,19.624999979375
"HTI",-72.5249999033731,19.624999979375
"HTI",-72.4749999026269,19.624999979375
"HTI",-72.4249999018808,19.624999979375
"HTI",-72.3749999011346,19.624999979375
"HTI",-72.3249999003885,19.624999979375
"HTI",-72.2749998996423,19.624999979375
"HTI",-72.2249998988962,19.624999979375
"HTI",-72.17499989815,19.624999979375
"HTI",-72.1249998974039,19.624999979375
"HTI",-72.0749998966577,19.624999979375
"HTI",-72.0249998959115,19.624999979375
"HTI",-71.9749998951654,19.624999979375
"HTI",-71.9249998944192,19.624999979375
"HTI",-71.8749998936731,19.624999979375
"HTI",-71.8249998929269,19.624999979375
"HTI",-71.7749998921808,19.624999979375
"HTI",-72.9249999093423,19.574999978625
"HTI",-72.8749999085962,19.574999978625
"HTI",-72.82499990785,19.574999978625
"HTI",-72.7749999071038,19.574999978625
"HTI",-72.7249999063577,19.574999978625
"HTI",-72.6749999056115,19.574999978625
"HTI",-72.6249999048654,19.574999978625
"HTI",-72.5749999041192,19.574999978625
"HTI",-72.5249999033731,19.574999978625
"HTI",-72.4749999026269,19.574999978625
"HTI",-72.4249999018808,19.574999978625
"HTI",-72.3749999011346,19.574999978625
"HTI",-72.3249999003885,19.574999978625
"HTI",-72.2749998996423,19.574999978625
"HTI",-72.2249998988962,19.574999978625
"HTI",-72.17499989815,19.574999978625
"HTI",-72.1249998974039,19.574999978625
"HTI",-72.0749998966577,19.574999978625
"HTI",-72.0249998959115,19.574999978625
"HTI",-71.9749998951654,19.574999978625
"HTI",-71.9249998944192,19.574999978625
"HTI",-71.8749998936731,19.574999978625
"HTI",-71.8249998929269,19.574999978625
"HTI",-71.7749998921808,19.574999978625
"HTI",-72.82499990785,19.524999977875
"HTI",-72.7749999071038,19.524999977875
"HTI",-72.7249999063577,19.524999977875
"HTI",-72.6749999056115,19.524999977875
"HTI",-72.6249999048654,19.524999977875
"HTI",-72.5749999041192,19.524999977875
"HTI",-72.5249999033731,19.524999977875
"HTI",-72.4749999026269,19.524999977875
"HTI",-72.4249999018808,19.524999977875
"HTI",-72.3749999011346,19.524999977875
"HTI",-72.3249999003885,19.524999977875
"HTI",-72.2749998996423,19.524999977875
"HTI",-72.2249998988962,19.524999977875
"HTI",-72.17499989815,19.524999977875
"HTI",-72.1249998974039,19.524999977875
"HTI",-72.0749998966577,19.524999977875
"HTI",-72.0249998959115,19.524999977875
"HTI",-71.9749998951654,19.524999977875
"HTI",-71.9249998944192,19.524999977875
"HTI",-71.8749998936731,19.524999977875
"HTI",-71.8249998929269,19.524999977875
"HTI",-71.7749998921808,19.524999977875
"HTI",-71.7249998914346,19.524999977875
"HTI",-72.7749999071038,19.474999977125
"HTI",-72.7249999063577,19.474999977125
"HTI",-72.6749999056115,19.474999977125
"HTI",-72.6249999048654,19.474999977125
"HTI",-72.5749999041192,19.474999977125
"HTI",-72.5249999033731,19.474999977125
"HTI",-72.4749999026269,19.474999977125
"HTI",-72.4249999018808,19.474999977125
"HTI",-72.3749999011346,19.474999977125
"HTI",-72.3249999003885,19.474999977125
"HTI",-72.2749998996423,19.474999977125
"HTI",-72.2249998988962,19.474999977125
"HTI",-72.17499989815,19.474999977125
"HTI",-72.1249998974039,19.474999977125
"HTI",-72.0749998966577,19.474999977125
"HTI",-72.0249998959115,19.474999977125
"HTI",-71.9749998951654,19.474999977125
"HTI",-71.9249998944192,19.474999977125
"HTI",-71.8749998936731,19.474999977125
"HTI",-71.8249998929269,19.474999977125
"HTI",-71.7749998921808,19.474999977125
"HTI",-71.7249998914346,19.474999977125
"HTI",-72.6749999056115,19.424999976375
"HTI",-72.6249999048654,19.424999976375
"HTI",-72.5749999041192,19.424999976375
"HTI",-72.5249999033731,19.424999976375
"HTI",-72.4749999026269,19.424999976375
"HTI",-72.4249999018808,19.424999976375
"HTI",-72.3749999011346,19.424999976375
"HTI",-72.3249999003885,19.424999976375
"HTI",-72.2749998996423,19.424999976375
"HTI",-72.2249998988962,19.424999976375
"HTI",-72.17499989815,19.424999976375
"HTI",-72.1249998974039,19.424999976375
"HTI",-72.0749998966577,19.424999976375
"HTI",-72.0249998959115,19.424999976375
"HTI",-71.9749998951654,19.424999976375
"HTI",-71.9249998944192,19.424999976375
"HTI",-71.8749998936731,19.424999976375
"HTI",-71.8249998929269,19.424999976375
"HTI",-71.7749998921808,19.424999976375
"HTI",-71.7249998914346,19.424999976375
"HTI",-72.6749999056115,19.374999975625
"HTI",-72.6249999048654,19.374999975625
"HTI",-72.5749999041192,19.374999975625
"HTI",-72.5249999033731,19.374999975625
"HTI",-72.4749999026269,19.374999975625
"HTI",-72.4249999018808,19.374999975625
"HTI",-72.3749999011346,19.374999975625
"HTI",-72.3249999003885,19.374999975625
"HTI",-72.2749998996423,19.374999975625
"HTI",-72.2249998988962,19.374999975625
"HTI",-72.17499989815,19.374999975625
"HTI",-72.1249998974039,19.374999975625
"HTI",-72.0749998966577,19.374999975625
"HTI",-72.0249998959115,19.374999975625
"HTI",-71.9749998951654,19.374999975625
"HTI",-71.9249998944192,19.374999975625
"HTI",-71.8749998936731,19.374999975625
"HTI",-71.8249998929269,19.374999975625
"HTI",-71.7749998921808,19.374999975625
"HTI",-71.7249998914346,19.374999975625
"HTI",-72.7249999063577,19.324999974875
"HTI",-72.6749999056115,19.324999974875
"HTI",-72.6249999048654,19.324999974875
"HTI",-72.5749999041192,19.324999974875
"HTI",-72.5249999033731,19.324999974875
"HTI",-72.4749999026269,19.324999974875
"HTI",-72.4249999018808,19.324999974875
