"ISO","X","Y"
"JAM",-77.9249999839577,18.474999962125
"JAM",-77.8749999832115,18.474999962125
"JAM",-77.8249999824654,18.474999962125
"JAM",-77.7749999817192,18.474999962125
"JAM",-77.7249999809731,18.474999962125
"JAM",-77.6749999802269,18.474999962125
"JAM",-77.6249999794808,18.474999962125
"JAM",-77.5749999787346,18.474999962125
"JAM",-77.5249999779885,18.474999962125
"JAM",-77.4749999772423,18.474999962125
"JAM",-78.2249999884346,18.424999961375
"JAM",-78.1749999876885,18.424999961375
"JAM",-78.1249999869423,18.424999961375
"JAM",-78.0749999861962,18.424999961375
"JAM",-78.02499998545,18.424999961375
"JAM",-77.9749999847038,18.424999961375
"JAM",-77.9249999839577,18.424999961375
"JAM",-77.8749999832115,18.424999961375
"JAM",-77.8249999824654,18.424999961375
"JAM",-77.7749999817192,18.424999961375
"JAM",-77.7249999809731,18.424999961375
"JAM",-77.6749999802269,18.424999961375
"JAM",-77.6249999794808,18.424999961375
"JAM",-77.5749999787346,18.424999961375
"JAM",-77.5249999779885,18.424999961375
"JAM",-77.4749999772423,18.424999961375
"JAM",-77.4249999764962,18.424999961375
"JAM",-77.37499997575,18.424999961375
"JAM",-77.3249999750038,18.424999961375
"JAM",-77.2749999742577,18.424999961375
"JAM",-77.2249999735115,18.424999961375
"JAM",-77.1749999727654,18.424999961375
"JAM",-78.2749999891808,18.374999960625
"JAM",-78.2249999884346,18.374999960625
"JAM",-78.1749999876885,18.374999960625
"JAM",-78.1249999869423,18.374999960625
"JAM",-78.0749999861962,18.374999960625
"JAM",-78.02499998545,18.374999960625
"JAM",-77.9749999847038,18.374999960625
"JAM",-77.9249999839577,18.374999960625
"JAM",-77.8749999832115,18.374999960625
"JAM",-77.8249999824654,18.374999960625
"JAM",-77.7749999817192,18.374999960625
"JAM",-77.7249999809731,18.374999960625
"JAM",-77.6749999802269,18.374999960625
"JAM",-77.6249999794808,18.374999960625
"JAM",-77.5749999787346,18.374999960625
"JAM",-77.5249999779885,18.374999960625
"JAM",-77.4749999772423,18.374999960625
"JAM",-77.4249999764962,18.374999960625
"JAM",-77.37499997575,18.374999960625
"JAM",-77.3249999750038,18.374999960625
"JAM",-77.2749999742577,18.374999960625
"JAM",-77.2249999735115,18.374999960625
"JAM",-77.1749999727654,18.374999960625
"JAM",-77.1249999720192,18.374999960625
"JAM",-77.0749999712731,18.374999960625
"JAM",-77.0249999705269,18.374999960625
"JAM",-76.9749999697808,18.374999960625
"JAM",-76.9249999690346,18.374999960625
"JAM",-78.3249999899269,18.324999959875
"JAM",-78.2749999891808,18.324999959875
"JAM",-78.2249999884346,18.324999959875
"JAM",-78.1749999876885,18.324999959875
"JAM",-78.1249999869423,18.324999959875
"JAM",-78.0749999861962,18.324999959875
"JAM",-78.02499998545,18.324999959875
"JAM",-77.9749999847038,18.324999959875
"JAM",-77.9249999839577,18.324999959875
"JAM",-77.8749999832115,18.324999959875
"JAM",-77.8249999824654,18.324999959875
"JAM",-77.7749999817192,18.324999959875
"JAM",-77.7249999809731,18.324999959875
"JAM",-77.6749999802269,18.324999959875
"JAM",-77.6249999794808,18.324999959875
"JAM",-77.5749999787346,18.324999959875
"JAM",-77.5249999779885,18.324999959875
"JAM",-77.4749999772423,18.324999959875
"JAM",-77.4249999764962,18.324999959875
"JAM",-77.37499997575,18.324999959875
"JAM",-77.3249999750038,18.324999959875
"JAM",-77.2749999742577,18.324999959875
"JAM",-77.2249999735115,18.324999959875
"JAM",-77.1749999727654,18.324999959875
"JAM",-77.1249999720192,18.324999959875
"JAM",-77.0749999712731,18.324999959875
"JAM",-77.0249999705269,18.324999959875
"JAM",-76.9749999697808,18.324999959875
"JAM",-76.9249999690346,18.324999959875
"JAM",-76.8749999682885,18.324999959875
"JAM",-76.8249999675423,18.324999959875
"JAM",-78.3249999899269,18.274999959125
"JAM",-78.2749999891808,18.274999959125
"JAM",-78.2249999884346,18.274999959125
"JAM",-78.1749999876885,18.274999959125
"JAM",-78.1249999869423,18.274999959125
"JAM",-78.0749999861962,18.274999959125
"JAM",-78.02499998545,18.274999959125
"JAM",-77.9749999847038,18.274999959125
"JAM",-77.9249999839577,18.274999959125
"JAM",-77.8749999832115,18.274999959125
"JAM",-77.8249999824654,18.274999959125
"JAM",-77.7749999817192,18.274999959125
"JAM",-77.7249999809731,18.274999959125
"JAM",-77.6749999802269,18.274999959125
"JAM",-77.6249999794808,18.274999959125
"JAM",-77.5749999787346,18.274999959125
"JAM",-77.5249999779885,18.274999959125
"JAM",-77.4749999772423,18.274999959125
"JAM",-77.4249999764962,18.274999959125
"JAM",-77.37499997575,18.274999959125
"JAM",-77.3249999750038,18.274999959125
"JAM",-77.2749999742577,18.274999959125
"JAM",-77.2249999735115,18.274999959125
"JAM",-77.1749999727654,18.274999959125
"JAM",-77.1249999720192,18.274999959125
"JAM",-77.0749999712731,18.274999959125
"JAM",-77.0249999705269,18.274999959125
"JAM",-76.9749999697808,18.274999959125
"JAM",-76.9249999690346,18.274999959125
"JAM",-76.8749999682885,18.274999959125
"JAM",-76.8249999675423,18.274999959125
"JAM",-78.2749999891808,18.224999958375
"JAM",-78.2249999884346,18.224999958375
"JAM",-78.1749999876885,18.224999958375
"JAM",-78.1249999869423,18.224999958375
"JAM",-78.0749999861962,18.224999958375
"JAM",-78.02499998545,18.224999958375
"JAM",-77.9749999847038,18.224999958375
"JAM",-77.9249999839577,18.224999958375
