"","ISO","X","Y"
"77","DOM","-70.1499969482422","18.3500007629395"
"78","DOM","-70.0499969482422","18.3500007629395"
"79","DOM","-69.1499969482422","18.3500007629395"
"80","DOM","-69.0499969482422","18.3500007629395"
"81","DOM","-68.9499969482422","18.3500007629395"
"82","DOM","-68.8499969482422","18.3500007629395"
"83","DOM","-68.7499969482422","18.3500007629395"
"84","DOM","-68.6499969482422","18.3500007629395"
"85","DOM","-68.5499969482422","18.3500007629395"
"86","DOM","-68.4499969482422","18.3500007629395"
"87","DOM","-71.9499969482422","18.4500007629395"
"88","DOM","-71.8499969482422","18.4500007629395"
"89","DOM","-71.7499969482422","18.4500007629395"
"90","DOM","-71.6499969482422","18.4500007629395"
"91","DOM","-71.5499969482422","18.4500007629395"
"92","DOM","-71.4499969482422","18.4500007629395"
"93","DOM","-71.3499969482422","18.4500007629395"
"94","DOM","-71.2499969482422","18.4500007629395"
"95","DOM","-71.1499969482422","18.4500007629395"
"96","DOM","-71.0499969482422","18.4500007629395"
"97","DOM","-70.9499969482422","18.4500007629395"
"98","DOM","-70.8499969482422","18.4500007629395"
"99","DOM","-70.7499969482422","18.4500007629395"
"100","DOM","-70.6499969482422","18.4500007629395"
"101","DOM","-70.5499969482422","18.4500007629395"
"102","DOM","-70.4499969482422","18.4500007629395"
"103","DOM","-70.3499969482422","18.4500007629395"
"104","DOM","-70.2499969482422","18.4500007629395"
"105","DOM","-70.1499969482422","18.4500007629395"
"106","DOM","-70.0499969482422","18.4500007629395"
"107","DOM","-69.9499969482422","18.4500007629395"
"108","DOM","-69.8499969482422","18.4500007629395"
"109","DOM","-69.7499969482422","18.4500007629395"
"110","DOM","-69.6499969482422","18.4500007629395"
"111","DOM","-69.5499969482422","18.4500007629395"
"112","DOM","-69.4499969482422","18.4500007629395"
"113","DOM","-69.3499969482422","18.4500007629395"
"114","DOM","-69.2499969482422","18.4500007629395"
"115","DOM","-69.1499969482422","18.4500007629395"
"116","DOM","-69.0499969482422","18.4500007629395"
"117","DOM","-68.9499969482422","18.4500007629395"
"118","DOM","-68.8499969482422","18.4500007629395"
"119","DOM","-68.7499969482422","18.4500007629395"
"120","DOM","-68.6499969482422","18.4500007629395"
"121","DOM","-68.5499969482422","18.4500007629395"
"122","DOM","-68.4499969482422","18.4500007629395"
"123","DOM","-68.3499969482422","18.4500007629395"
"124","DOM","-71.9499969482422","18.5500007629395"
"125","DOM","-71.8499969482422","18.5500007629395"
"126","DOM","-71.7499969482422","18.5500007629395"
"127","DOM","-71.6499969482422","18.5500007629395"
"128","DOM","-71.5499969482422","18.5500007629395"
"129","DOM","-71.4499969482422","18.5500007629395"
"130","DOM","-71.3499969482422","18.5500007629395"
"131","DOM","-71.2499969482422","18.5500007629395"
"132","DOM","-71.1499969482422","18.5500007629395"
"133","DOM","-71.0499969482422","18.5500007629395"
"134","DOM","-70.9499969482422","18.5500007629395"
"135","DOM","-70.8499969482422","18.5500007629395"
"136","DOM","-70.7499969482422","18.5500007629395"
"137","DOM","-70.6499969482422","18.5500007629395"
"138","DOM","-70.5499969482422","18.5500007629395"
"139","DOM","-70.4499969482422","18.5500007629395"
"140","DOM","-70.3499969482422","18.5500007629395"
"141","DOM","-70.2499969482422","18.5500007629395"
"142","DOM","-70.1499969482422","18.5500007629395"
"143","DOM","-70.0499969482422","18.5500007629395"
"144","DOM","-69.9499969482422","18.5500007629395"
"145","DOM","-69.8499969482422","18.5500007629395"
"146","DOM","-69.7499969482422","18.5500007629395"
"147","DOM","-69.6499969482422","18.5500007629395"
"148","DOM","-69.5499969482422","18.5500007629395"
"149","DOM","-69.4499969482422","18.5500007629395"
"150","DOM","-69.3499969482422","18.5500007629395"
"151","DOM","-69.2499969482422","18.5500007629395"
"152","DOM","-69.1499969482422","18.5500007629395"
"153","DOM","-69.0499969482422","18.5500007629395"
"154","DOM","-68.9499969482422","18.5500007629395"
"155","DOM","-68.8499969482422","18.5500007629395"
"156","DOM","-68.7499969482422","18.5500007629395"
"157","DOM","-68.6499969482422","18.5500007629395"
"158","DOM","-68.5499969482422","18.5500007629395"
"159","DOM","-68.4499969482422","18.5500007629395"
"160","DOM","-68.3499969482422","18.5500007629395"
"161","DOM","-72.0499969482422","18.6500007629395"
"162","DOM","-71.9499969482422","18.6500007629395"
"163","DOM","-71.8499969482422","18.6500007629395"
"164","DOM","-71.7499969482422","18.6500007629395"
"165","DOM","-71.6499969482422","18.6500007629395"
"166","DOM","-71.5499969482422","18.6500007629395"
"167","DOM","-71.4499969482422","18.6500007629395"
"168","DOM","-71.3499969482422","18.6500007629395"
"169","DOM","-71.2499969482422","18.6500007629395"
"170","DOM","-71.1499969482422","18.6500007629395"
"171","DOM","-71.0499969482422","18.6500007629395"
"172","DOM","-70.9499969482422","18.6500007629395"
"173","DOM","-70.8499969482422","18.6500007629395"
"174","DOM","-70.7499969482422","18.6500007629395"
"175","DOM","-70.6499969482422","18.6500007629395"
"176","DOM","-70.5499969482422","18.6500007629395"
"177","DOM","-70.4499969482422","18.6500007629395"
"178","DOM","-70.3499969482422","18.6500007629395"
"179","DOM","-70.2499969482422","18.6500007629395"
"180","DOM","-70.1499969482422","18.6500007629395"
"181","DOM","-70.0499969482422","18.6500007629395"
"182","DOM","-69.9499969482422","18.6500007629395"
"183","DOM","-69.8499969482422","18.6500007629395"
"184","DOM","-69.7499969482422","18.6500007629395"
"185","DOM","-69.6499969482422","18.6500007629395"
"186","DOM","-69.5499969482422","18.6500007629395"
"187","DOM","-69.4499969482422","18.6500007629395"
"188","DOM","-69.3499969482422","18.6500007629395"
"189","DOM","-69.2499969482422","18.6500007629395"
"190","DOM","-69.1499969482422","18.6500007629395"
"191","DOM","-69.0499969482422","18.6500007629395"
"192","DOM","-68.9499969482422","18.6500007629395"
"193","DOM","-68.8499969482422","18.6500007629395"
"194","DOM","-68.7499969482422","18.6500007629395"
"195","DOM","-68.6499969482422","18.6500007629395"
"196","DOM","-68.5499969482422","18.6500007629395"
"197","DOM","-68.4499969482422","18.6500007629395"
"198","DOM","-68.3499969482422","18.6500007629395"
"199","DOM","-71.7499969482422","18.7500007629395"
"200","DOM","-71.6499969482422","18.7500007629395"
"201","DOM","-71.5499969482422","18.7500007629395"
"202","DOM","-71.4499969482422","18.7500007629395"
"203","DOM","-71.3499969482422","18.7500007629395"
"204","DOM","-71.2499969482422","18.7500007629395"
"205","DOM","-71.1499969482422","18.7500007629395"
"206","DOM","-71.0499969482422","18.7500007629395"
"207","DOM","-70.9499969482422","18.7500007629395"
"208","DOM","-70.8499969482422","18.7500007629395"
"209","DOM","-70.7499969482422","18.7500007629395"
"210","DOM","-70.6499969482422","18.7500007629395"
"211","DOM","-70.5499969482422","18.7500007629395"
"212","DOM","-70.4499969482422","18.7500007629395"
"213","DOM","-70.3499969482422","18.7500007629395"
"214","DOM","-70.2499969482422","18.7500007629395"
"215","DOM","-70.1499969482422","18.7500007629395"
"216","DOM","-70.0499969482422","18.7500007629395"
"217","DOM","-69.9499969482422","18.7500007629395"
"218","DOM","-69.8499969482422","18.7500007629395"
"219","DOM","-69.7499969482422","18.7500007629395"
"220","DOM","-69.6499969482422","18.7500007629395"
"221","DOM","-69.5499969482422","18.7500007629395"
"222","DOM","-69.4499969482422","18.7500007629395"
"223","DOM","-69.3499969482422","18.7500007629395"
"224","DOM","-69.2499969482422","18.7500007629395"
"225","DOM","-69.1499969482422","18.7500007629395"
"226","DOM","-69.0499969482422","18.7500007629395"
"227","DOM","-68.9499969482422","18.7500007629395"
"228","DOM","-68.8499969482422","18.7500007629395"
"229","DOM","-68.7499969482422","18.7500007629395"
"230","DOM","-68.6499969482422","18.7500007629395"
"231","DOM","-68.5499969482422","18.7500007629395"
"232","DOM","-68.4499969482422","18.7500007629395"
"233","DOM","-71.7499969482422","18.8500007629395"
"234","DOM","-71.6499969482422","18.8500007629395"
"235","DOM","-71.5499969482422","18.8500007629395"
"236","DOM","-71.4499969482422","18.8500007629395"
"237","DOM","-71.3499969482422","18.8500007629395"
"238","DOM","-71.2499969482422","18.8500007629395"
"239","DOM","-71.1499969482422","18.8500007629395"
"240","DOM","-71.0499969482422","18.8500007629395"
"241","DOM","-70.9499969482422","18.8500007629395"
"242","DOM","-70.8499969482422","18.8500007629395"
"243","DOM","-70.7499969482422","18.8500007629395"
"244","DOM","-70.6499969482422","18.8500007629395"
"245","DOM","-70.5499969482422","18.8500007629395"
"246","DOM","-70.4499969482422","18.8500007629395"
"247","DOM","-70.3499969482422","18.8500007629395"
"248","DOM","-70.2499969482422","18.8500007629395"
"249","DOM","-70.1499969482422","18.8500007629395"
"250","DOM","-70.0499969482422","18.8500007629395"
"251","DOM","-69.9499969482422","18.8500007629395"
"252","DOM","-69.8499969482422","18.8500007629395"
"253","DOM","-69.7499969482422","18.8500007629395"
"254","DOM","-69.6499969482422","18.8500007629395"
"255","DOM","-69.5499969482422","18.8500007629395"
"256","DOM","-69.4499969482422","18.8500007629395"
"257","DOM","-69.3499969482422","18.8500007629395"
"258","DOM","-69.2499969482422","18.8500007629395"
"259","DOM","-69.1499969482422","18.8500007629395"
"260","DOM","-69.0499969482422","18.8500007629395"
"261","DOM","-68.9499969482422","18.8500007629395"
"262","DOM","-68.8499969482422","18.8500007629395"
"263","DOM","-68.7499969482422","18.8500007629395"
"264","DOM","-68.6499969482422","18.8500007629395"
"265","DOM","-68.5499969482422","18.8500007629395"
"266","DOM","-71.8499969482422","18.9500007629395"
"267","DOM","-71.7499969482422","18.9500007629395"
"268","DOM","-71.6499969482422","18.9500007629395"
"269","DOM","-71.5499969482422","18.9500007629395"
"270","DOM","-71.4499969482422","18.9500007629395"
"271","DOM","-71.3499969482422","18.9500007629395"
"272","DOM","-71.2499969482422","18.9500007629395"
"273","DOM","-71.1499969482422","18.9500007629395"
"274","DOM","-71.0499969482422","18.9500007629395"
"275","DOM","-70.9499969482422","18.9500007629395"
"276","DOM","-70.8499969482422","18.9500007629395"
"277","DOM","-70.7499969482422","18.9500007629395"
"278","DOM","-70.6499969482422","18.9500007629395"
"279","DOM","-70.5499969482422","18.9500007629395"
"280","DOM","-70.4499969482422","18.9500007629395"
"281","DOM","-70.3499969482422","18.9500007629395"
"282","DOM","-70.2499969482422","18.9500007629395"
"283","DOM","-70.1499969482422","18.9500007629395"
"284","DOM","-70.0499969482422","18.9500007629395"
"285","DOM","-69.9499969482422","18.9500007629395"
"286","DOM","-69.8499969482422","18.9500007629395"
"287","DOM","-69.7499969482422","18.9500007629395"
"288","DOM","-69.6499969482422","18.9500007629395"
"289","DOM","-69.5499969482422","18.9500007629395"
"290","DOM","-69.4499969482422","18.9500007629395"
"291","DOM","-69.3499969482422","18.9500007629395"
"292","DOM","-69.2499969482422","18.9500007629395"
"293","DOM","-69.1499969482422","18.9500007629395"
"294","DOM","-69.0499969482422","18.9500007629395"
"295","DOM","-68.9499969482422","18.9500007629395"
"296","DOM","-68.8499969482422","18.9500007629395"
"297","DOM","-68.7499969482422","18.9500007629395"
"298","DOM","-68.6499969482422","18.9500007629395"
"299","DOM","-71.8499969482422","19.0500007629395"
"300","DOM","-71.7499969482422","19.0500007629395"
"301","DOM","-71.6499969482422","19.0500007629395"
"302","DOM","-71.5499969482422","19.0500007629395"
"303","DOM","-71.4499969482422","19.0500007629395"
"304","DOM","-71.3499969482422","19.0500007629395"
"305","DOM","-71.2499969482422","19.0500007629395"
"306","DOM","-71.1499969482422","19.0500007629395"
"307","DOM","-71.0499969482422","19.0500007629395"
"308","DOM","-70.9499969482422","19.0500007629395"
"309","DOM","-70.8499969482422","19.0500007629395"
"310","DOM","-70.7499969482422","19.0500007629395"
"311","DOM","-70.6499969482422","19.0500007629395"
"312","DOM","-70.5499969482422","19.0500007629395"
"313","DOM","-70.4499969482422","19.0500007629395"
"314","DOM","-70.3499969482422","19.0500007629395"
"315","DOM","-70.2499969482422","19.0500007629395"
"316","DOM","-70.1499969482422","19.0500007629395"
"317","DOM","-70.0499969482422","19.0500007629395"
"318","DOM","-69.9499969482422","19.0500007629395"
"319","DOM","-69.8499969482422","19.0500007629395"
"320","DOM","-69.7499969482422","19.0500007629395"
"321","DOM","-69.6499969482422","19.0500007629395"
"322","DOM","-69.5499969482422","19.0500007629395"
"323","DOM","-69.4499969482422","19.0500007629395"
"324","DOM","-69.3499969482422","19.0500007629395"
"325","DOM","-69.2499969482422","19.0500007629395"
"326","DOM","-69.1499969482422","19.0500007629395"
"327","DOM","-69.0499969482422","19.0500007629395"
"328","DOM","-68.9499969482422","19.0500007629395"
"329","DOM","-68.8499969482422","19.0500007629395"
"330","DOM","-71.7499969482422","19.1500007629395"
"331","DOM","-71.6499969482422","19.1500007629395"
"332","DOM","-71.5499969482422","19.1500007629395"
"333","DOM","-71.4499969482422","19.1500007629395"
"334","DOM","-71.3499969482422","19.1500007629395"
"335","DOM","-71.2499969482422","19.1500007629395"
"336","DOM","-71.1499969482422","19.1500007629395"
"337","DOM","-71.0499969482422","19.1500007629395"
"338","DOM","-70.9499969482422","19.1500007629395"
"339","DOM","-70.8499969482422","19.1500007629395"
"340","DOM","-70.7499969482422","19.1500007629395"
"341","DOM","-70.6499969482422","19.1500007629395"
"342","DOM","-70.5499969482422","19.1500007629395"
"343","DOM","-70.4499969482422","19.1500007629395"
"344","DOM","-70.3499969482422","19.1500007629395"
"345","DOM","-70.2499969482422","19.1500007629395"
"346","DOM","-70.1499969482422","19.1500007629395"
"347","DOM","-70.0499969482422","19.1500007629395"
"348","DOM","-69.9499969482422","19.1500007629395"
"349","DOM","-69.8499969482422","19.1500007629395"
"350","DOM","-69.7499969482422","19.1500007629395"
"351","DOM","-69.6499969482422","19.1500007629395"
"352","DOM","-69.4499969482422","19.1500007629395"
"353","DOM","-69.3499969482422","19.1500007629395"
"354","DOM","-69.2499969482422","19.1500007629395"
"355","DOM","-71.7499969482422","19.2500007629395"
"356","DOM","-71.6499969482422","19.2500007629395"
"357","DOM","-71.5499969482422","19.2500007629395"
"358","DOM","-71.4499969482422","19.2500007629395"
"359","DOM","-71.3499969482422","19.2500007629395"
"360","DOM","-71.2499969482422","19.2500007629395"
"361","DOM","-71.1499969482422","19.2500007629395"
"362","DOM","-71.0499969482422","19.2500007629395"
"363","DOM","-70.9499969482422","19.2500007629395"
"364","DOM","-70.8499969482422","19.2500007629395"
"365","DOM","-70.7499969482422","19.2500007629395"
"366","DOM","-70.6499969482422","19.2500007629395"
"367","DOM","-70.5499969482422","19.2500007629395"
"368","DOM","-70.4499969482422","19.2500007629395"
"369","DOM","-70.3499969482422","19.2500007629395"
"370","DOM","-70.2499969482422","19.2500007629395"
"371","DOM","-70.1499969482422","19.2500007629395"
"372","DOM","-70.0499969482422","19.2500007629395"
"373","DOM","-69.9499969482422","19.2500007629395"
"374","DOM","-69.8499969482422","19.2500007629395"
"375","DOM","-69.7499969482422","19.2500007629395"
"376","DOM","-69.6499969482422","19.2500007629395"
"377","DOM","-69.5499969482422","19.2500007629395"
"378","DOM","-69.4499969482422","19.2500007629395"
"379","DOM","-69.3499969482422","19.2500007629395"
"380","DOM","-69.2499969482422","19.2500007629395"
"381","DOM","-69.1499969482422","19.2500007629395"
"382","DOM","-71.7499969482422","19.3500007629395"
"383","DOM","-71.6499969482422","19.3500007629395"
"384","DOM","-71.5499969482422","19.3500007629395"
"385","DOM","-71.4499969482422","19.3500007629395"
"386","DOM","-71.3499969482422","19.3500007629395"
"387","DOM","-71.2499969482422","19.3500007629395"
"388","DOM","-71.1499969482422","19.3500007629395"
"389","DOM","-71.0499969482422","19.3500007629395"
"390","DOM","-70.9499969482422","19.3500007629395"
"391","DOM","-70.8499969482422","19.3500007629395"
"392","DOM","-70.7499969482422","19.3500007629395"
"393","DOM","-70.6499969482422","19.3500007629395"
"394","DOM","-70.5499969482422","19.3500007629395"
"395","DOM","-70.4499969482422","19.3500007629395"
"396","DOM","-70.3499969482422","19.3500007629395"
"397","DOM","-70.2499969482422","19.3500007629395"
"398","DOM","-70.1499969482422","19.3500007629395"
"399","DOM","-70.0499969482422","19.3500007629395"
"400","DOM","-69.9499969482422","19.3500007629395"
"401","DOM","-69.8499969482422","19.3500007629395"
"402","DOM","-69.7499969482422","19.3500007629395"
"403","DOM","-69.5499969482422","19.3500007629395"
"404","DOM","-69.4499969482422","19.3500007629395"
"405","DOM","-69.3499969482422","19.3500007629395"
"406","DOM","-69.2499969482422","19.3500007629395"
"407","DOM","-69.1499969482422","19.3500007629395"
"408","DOM","-71.6499969482422","19.4500007629395"
"409","DOM","-71.5499969482422","19.4500007629395"
"410","DOM","-71.4499969482422","19.4500007629395"
"411","DOM","-71.3499969482422","19.4500007629395"
"412","DOM","-71.2499969482422","19.4500007629395"
"413","DOM","-71.1499969482422","19.4500007629395"
"414","DOM","-71.0499969482422","19.4500007629395"
"415","DOM","-70.9499969482422","19.4500007629395"
"416","DOM","-70.8499969482422","19.4500007629395"
"417","DOM","-70.7499969482422","19.4500007629395"
"418","DOM","-70.6499969482422","19.4500007629395"
"419","DOM","-70.5499969482422","19.4500007629395"
"420","DOM","-70.4499969482422","19.4500007629395"
"421","DOM","-70.3499969482422","19.4500007629395"
"422","DOM","-70.2499969482422","19.4500007629395"
"423","DOM","-70.1499969482422","19.4500007629395"
"424","DOM","-70.0499969482422","19.4500007629395"
"425","DOM","-69.9499969482422","19.4500007629395"
"426","DOM","-69.8499969482422","19.4500007629395"
"427","DOM","-71.7499969482422","19.5500007629395"
"428","DOM","-71.6499969482422","19.5500007629395"
"429","DOM","-71.5499969482422","19.5500007629395"
"430","DOM","-71.4499969482422","19.5500007629395"
"431","DOM","-71.3499969482422","19.5500007629395"
"432","DOM","-71.2499969482422","19.5500007629395"
"433","DOM","-71.1499969482422","19.5500007629395"
"434","DOM","-71.0499969482422","19.5500007629395"
"435","DOM","-70.9499969482422","19.5500007629395"
"436","DOM","-70.8499969482422","19.5500007629395"
"437","DOM","-70.7499969482422","19.5500007629395"
"438","DOM","-70.6499969482422","19.5500007629395"
"439","DOM","-70.5499969482422","19.5500007629395"
"440","DOM","-70.4499969482422","19.5500007629395"
"441","DOM","-70.3499969482422","19.5500007629395"
"442","DOM","-70.2499969482422","19.5500007629395"
"443","DOM","-70.1499969482422","19.5500007629395"
"444","DOM","-70.0499969482422","19.5500007629395"
"445","DOM","-69.9499969482422","19.5500007629395"
"446","DOM","-69.8499969482422","19.5500007629395"
"447","DOM","-71.7499969482422","19.6500007629395"
"448","DOM","-71.6499969482422","19.6500007629395"
"449","DOM","-71.5499969482422","19.6500007629395"
"450","DOM","-71.4499969482422","19.6500007629395"
"451","DOM","-71.3499969482422","19.6500007629395"
"452","DOM","-71.2499969482422","19.6500007629395"
"453","DOM","-71.1499969482422","19.6500007629395"
"454","DOM","-71.0499969482422","19.6500007629395"
"455","DOM","-70.9499969482422","19.6500007629395"
"456","DOM","-70.8499969482422","19.6500007629395"
"457","DOM","-70.7499969482422","19.6500007629395"
"458","DOM","-70.6499969482422","19.6500007629395"
"459","DOM","-70.5499969482422","19.6500007629395"
"460","DOM","-70.4499969482422","19.6500007629395"
"461","DOM","-70.3499969482422","19.6500007629395"
"462","DOM","-70.2499969482422","19.6500007629395"
"463","DOM","-70.1499969482422","19.6500007629395"
"464","DOM","-70.0499969482422","19.6500007629395"
"465","DOM","-69.9499969482422","19.6500007629395"
"466","DOM","-69.8499969482422","19.6500007629395"
"467","DOM","-71.7499969482422","19.7500007629395"
"468","DOM","-71.6499969482422","19.7500007629395"
"469","DOM","-71.5499969482422","19.7500007629395"
"470","DOM","-71.4499969482422","19.7500007629395"
"471","DOM","-71.3499969482422","19.7500007629395"
"472","DOM","-71.2499969482422","19.7500007629395"
"473","DOM","-71.1499969482422","19.7500007629395"
"474","DOM","-71.0499969482422","19.7500007629395"
"475","DOM","-70.9499969482422","19.7500007629395"
"476","DOM","-70.8499969482422","19.7500007629395"
"477","DOM","-70.7499969482422","19.7500007629395"
"478","DOM","-70.6499969482422","19.7500007629395"
"479","DOM","-70.5499969482422","19.7500007629395"
"480","DOM","-70.4499969482422","19.7500007629395"
"481","DOM","-70.3499969482422","19.7500007629395"
"482","DOM","-71.8499969482422","19.8500007629395"
"483","DOM","-71.7499969482422","19.8500007629395"
"484","DOM","-71.6499969482422","19.8500007629395"
"485","DOM","-71.5499969482422","19.8500007629395"
"486","DOM","-71.4499969482422","19.8500007629395"
"487","DOM","-71.3499969482422","19.8500007629395"
"488","DOM","-71.2499969482422","19.8500007629395"
"489","DOM","-71.1499969482422","19.8500007629395"
"490","DOM","-71.0499969482422","19.8500007629395"
"491","DOM","-70.9499969482422","19.8500007629395"
"492","DOM","-70.8499969482422","19.8500007629395"
"493","DOM","-70.7499969482422","19.8500007629395"
"494","DOM","-70.6499969482422","19.8500007629395"
"495","DOM","-71.6499969482422","19.9500007629395"
"496","DOM","-71.5499969482422","19.9500007629395"
"497","DOM","-71.4499969482422","19.9500007629395"
"498","DOM","-71.0499969482422","19.9500007629395"
"499","DOM","-70.9499969482422","19.9500007629395"
"500","DOM","-70.8499969482422","19.9500007629395"
