Date	SM1	SM2	SM3	SM4	CCS	IMERG	PERSIANN	GSMAP	CHIRPS	CMORPH	Output
2003-01-30	0.210863980341435	0.202473226729051	0.206482248509135	0.202184990681708	14.210696493853	41.0364479299181	0	37.2045718465316	0	122.65635375622	0
2003-01-31	0.202999685902806	0.201455642925121	0.206589803697965	0.202160872779787	12.7506213544395	28.8206050901053	0	10.5129599628783	0	80.1456182285082	0
2003-02-01	0.19916758130986	0.200470474785579	0.206911525515986	0.202135644778609	248.455138464645	84.9596128113399	0	39.4444567978057	65.9156993495842	249.12732704712	0
2003-02-02	0.20463565917079	0.200444347517902	0.207024663702222	0.202118212170899	107.199551557936	46.7468739544077	0	17.9241571126992	65.9966993063666	217.287842246063	0
2003-02-03	0.211743204202876	0.202128920489467	0.207004197029544	0.202110738046467	131.117104468146	48.5205628574102	0	17.5413724191556	77.7847015349415	216.798923053475	0
2003-02-04	0.207279637937372	0.202493700296102	0.207325529531795	0.202101851664484	21.5574334623181	5.54891569911619	0	2.81535945801939	22.2165631274545	97.9217111833786	0
2003-02-05	0.202179247256233	0.201751314619789	0.207806301703241	0.20209118578583	278.317267652714	44.6355008398551	1.63930568792491	14.2006032806484	41.9274864197596	253.182993938162	0
2003-02-06	0.197227598783002	0.200226053175934	0.20778146896514	0.202084698677063	316.724948952918	35.0442361188784	2.06684066273132	2.69502652218829	109.834132681898	188.092695816948	0
2003-02-07	0.191491857383846	0.197965320674095	0.207273855622554	0.20207467019558	332.912930965117	25.6498518683294	0.980358853624291	66.4620140450687	123.620786101791	171.119894691304	0
2003-02-08	0.186546236437115	0.195720615037201	0.206863217506254	0.202059619054198	153.216600598937	9.9689449133173	1.13631330286027	18.7598769639375	77.1442075499679	40.2104131568589	0
2003-02-09	0.183422419581797	0.194106454089699	0.206643743459373	0.202044128738344	53.3725590172617	0	0	26.6174653937871	35.4087328732621	2.77181725805918	0
2003-02-10	0.183155628115028	0.193446607738249	0.206737311274381	0.202025416083634	0	0	0	0	0	7.35337129525446	0
2003-02-11	0.178832881950711	0.192437536762268	0.20667087179886	0.202003745138645	0	0	0	0	0	5.0221199782669	0
2003-02-12	0.173679822463777	0.190323560079164	0.206151249218362	0.201975899040699	0	0	0	0	0	7.6928209407453	0
2003-02-13	0.169950069260369	0.188641432420522	0.205926672131891	0.201944797560573	30.8061533777813	0	0	0	0	5.17263679116475	0
2003-02-14	0.167062275760392	0.186629621423085	0.205452658464101	0.201910208165646	34.388661204318	0	0	0	0	10.7814039499314	0
2003-02-15	0.166037848044488	0.185616482192988	0.205220311587782	0.201880461238325	30.0817702836884	0	0	0	0	8.15831262066673	0
2003-02-16	0.162309630442645	0.184423422193435	0.205186193886841	0.201841612793505	11.6930709512458	0	0	0	0	7.15829781726481	0
2003-02-17	0.164461746312543	0.183853434100166	0.20530494921933	0.201808212026954	11.7854891865875	1.63855107851904	0	3.71721483708096	0	30.4783848578827	0
2003-02-18	0.169748522390707	0.184197039449925	0.205695774113865	0.201777976341546	2.26008681084068	0.0870487440258246	0	0.917036334705357	0	5.59984361793929	0
2003-02-19	0.165273586441066	0.183392322058303	0.205605004843021	0.201736485138536	4.47836393863975	0.293912952599666	0	1.57030012774395	0	9.51696141437698	0
2003-02-20	0.164959552914205	0.182596636269809	0.205575128152934	0.201692819930613	0	0	0	0	0	6.61193724545301	0
2003-02-21	0.163714871954619	0.182527418988059	0.205957706442341	0.201648547388613	0	0	0	1.94187778623965	0	10.6215895799139	0
2003-02-22	0.161717165530531	0.182205880577082	0.206256843221354	0.201605004668236	0	0	0	1.8091197087382	0	6.24865297122969	0
2003-02-23	0.161221081670747	0.18209154659362	0.206662207887794	0.201561960503459	0	0	0	1.10631077761907	0	5.36198578401711	0
2003-02-24	0.160756579973897	0.181926214968985	0.207109417257977	0.201517778784037	0	0	0	0	0	1.85363736651254	0
2003-02-25	0.158442618352233	0.181986361382915	0.207986004165209	0.201470201872289	0	0	0	4.1830991577002	0	4.06097939713251	0
2003-02-26	0.156208904784976	0.181996489236576	0.20889418678382	0.201422591097653	0	0	0	0.693168564204104	0	0.660379387386846	0
2003-02-27	0.154030771885584	0.181577016128613	0.209352616719334	0.201375193409622	0	0	0	1.37395475389808	0	2.59385907296784	0
2003-02-28	0.15157611117628	0.180717431892872	0.209572868058935	0.201327697820961	0	0	0	0	0	1.74760723089573	0
2003-03-01	0.149247422747403	0.179294819398132	0.209357073113289	0.201278890818357	0	0	0	0	0	9.20429670942441	0
2003-03-02	0.147963470109901	0.178266622409534	0.20924067039954	0.201231770627201	0	0	0	0	0	3.96344594339096	0
2003-03-03	0.14560430063653	0.177219001901449	0.20909617212239	0.201181891188025	0	0	0	0	0	5.25154495667472	0
2003-03-04	0.14301173505196	0.176138675915099	0.208938231763277	0.201129362806678	0	0	0	0	0	8.65148420550115	0
2003-03-05	0.141312330216894	0.175247807129454	0.208833610619451	0.201077594459057	0	0	0	0	0	4.87716467806956	0
2003-03-06	0.139621743921994	0.174373857108176	0.208829025676621	0.201024041362107	0	0	0	0	0	7.26226539661108	0
2003-03-07	0.137767192338108	0.173282664985627	0.208687160734999	0.200970299206674	0	0	0	0.752201525544143	0	7.70449018948198	0
2003-03-08	0.136791249554839	0.172331625106151	0.208455298274723	0.200917503871024	0	0	0	0	0	2.14404723180366	0
2003-03-09	0.136674524363719	0.170857962718433	0.207700571080709	0.20086349952966	0	0	0	0	0	3.23382108228483	0
2003-03-10	0.137173797928098	0.170274199577386	0.207479955140132	0.200811684504151	0	0	0	0	0	0	0
2003-03-11	0.135807786234659	0.170016690971667	0.207686717040269	0.200753908865154	0	0	0	0	0	1.24579081875546	0
2003-03-12	0.13438841311657	0.169268861617163	0.207538333699675	0.200696022361517	0	0	0	0	0	14.2506555287078	0
2003-03-13	0.134199865234023	0.168441816404725	0.207200035790405	0.20063998054713	0	0	0	0	0	9.85764535824756	0
2003-03-14	0.134448723886886	0.167555086821792	0.206787420931264	0.200585432425141	0	0	0	0	0	12.7596098243903	0
2003-03-15	0.131968040187285	0.165986396413659	0.205887491123583	0.200528077408671	0	0	0	1.55552561984228	0	4.67956298174348	0
2003-03-16	0.131763619404803	0.16557226460814	0.205774814393609	0.200469215326011	0	0	0	0.174194275418995	0	1.62332140131212	0
2003-03-17	0.131927199047432	0.165327822663252	0.205800614967375	0.200410119332373	0	1.58798571306427	0	0.460520185035237	0	0.862437134119152	0
2003-03-18	0.133612254332907	0.164567009438139	0.205392529175782	0.200351480431855	60.039781424886	20.6680889812876	0	0.0941216931474943	1.75057155106287	2.97474453969727	0
2003-03-19	0.138577411726418	0.164188971378835	0.204802694382474	0.200293169505894	144.95959466453	87.0039467227023	0	14.4715404704082	1.28883201330815	92.6871047953335	0
2003-03-20	0.143674600896297	0.165005360780788	0.204931235529449	0.200236778222024	111.214906774507	63.6043969773751	0	4.88963316437503	1.52208753759544	65.8782029631073	0
2003-03-21	0.141513131562485	0.164992824070465	0.204991398938423	0.200174821428955	76.1627265107728	53.5442733625204	0	6.37465550698251	0	63.2008143902755	0
2003-03-22	0.138827129733191	0.164059117426336	0.204719180499051	0.200110073164105	11.2885507785	7.94751070848547	0	0	0	10.3361366819313	0
2003-03-23	0.137414353828385	0.163170915347755	0.204017207698184	0.200046504996717	0	0.884468190065216	0	0	0	3.14331069533771	0
2003-03-24	0.137885565150975	0.162411538501647	0.20327095677532	0.199987221136689	0	0	0	0	0	2.6635909804718	0
2003-03-25	0.145232672945323	0.162099418779181	0.202836800922487	0.199931680597365	0	0.305926734924792	0	0	0	6.82010170332629	0
2003-03-26	0.162384302973982	0.163001791713205	0.202923607919603	0.199879280813038	0	32.8969049520765	0	0	0	41.4857252630009	0
2003-03-27	0.190539408967345	0.169456225349081	0.202814533861778	0.199841874726117	0	22.0704203568599	0	0	0	46.9665144900308	0
2003-03-28	0.201819296334173	0.176093338415171	0.202566419309699	0.19980125118047	1.6004835920059	19.1914762818897	0	0	0	37.3108090301962	0
2003-03-29	0.199996654529928	0.178507185773317	0.202288475400531	0.199752860590816	47.9117975798756	9.66651774490146	0.779020453071203	0	42.781433564053	43.2942334089306	0
2003-03-30	0.20050763877111	0.180841996166032	0.201625045242212	0.199706591181457	66.1210546858172	14.2215681169271	0	0	28.9499952519672	46.7702880334906	0
2003-03-31	0.200740796559005	0.182487869872118	0.201404081498769	0.199656719863415	320.526428047546	94.5980419177055	0.364893082982613	3.70933510717785	151.388955114513	152.780069249482	0
2003-04-01	0.200220269706617	0.183671672278679	0.201214448854841	0.199606709070504	170.896478434323	58.5947201066029	0	0.674450731018118	157.380352295602	202.476428486666	0
2003-04-02	0.227375928689029	0.193924992032764	0.202088564276128	0.199570305012166	157.679898192072	55.4082636289116	0	4.41970060303114	163.901923675863	125.385915116066	0
2003-04-03	0.224207273577345	0.200013460572172	0.203338008563662	0.199542551934719	30.3334649600234	36.80343318537	0	4.59022850929616	74.1732531111469	163.774652745641	0
2003-04-04	0.220083002988623	0.20164547951847	0.203758912690498	0.199521677270532	1047.04132517655	711.761568288368	24.0738085651656	479.698841488269	853.174725583934	1190.44944872491	0
2003-04-05	0.222574468684176	0.204672887436654	0.204378520079525	0.199506986364722	1083.97219756853	924.5197993195	14.8660506599244	598.877698840084	1183.14790221685	1278.29133531453	0
2003-04-06	0.229404525813089	0.20782977579565	0.205194761911885	0.199518538936973	1142.44408230932	940.256309174818	30.7089000581582	855.518218894201	1210.92003358218	1441.60600824866	0
2003-04-07	0.235182725433984	0.21317517879836	0.2052157758658	0.199550086334348	328.409362719566	641.973465124717	2.45719305714154	395.04791319833	615.760188845807	910.055833734058	0
2003-04-08	0.222161879334972	0.21111438197962	0.204988459898853	0.199573798812926	62.6644656812521	293.482990297797	0.913147011535746	210.159071492839	63.9075430140361	568.218414108529	0
2003-04-09	0.210505796731107	0.208031233725462	0.204855917884142	0.199578943513334	5.19858234949069	5.00854505854649	0	0	0	57.2471076390155	0
2003-04-10	0.205690261546823	0.205995577722207	0.205157097695501	0.199574009887874	124.027195337051	7.03127670299726	0	1.29505749835556	78.3336199822086	78.7376392518212	0
2003-04-11	0.209528917942854	0.205598407666599	0.205430044499126	0.199565374180675	48.5119545275999	4.00417356144873	0	0	50.7347667905385	19.7887809940944	0
2003-04-12	0.20840050469727	0.204077087989357	0.205458765987598	0.19955459844321	182.00684382372	21.3883263227204	0	7.14320744109196	64.676793505978	84.1858305465485	0
2003-04-13	0.213051006157468	0.205213801417644	0.205620590342314	0.199547731429338	1206.13098024178	289.487118033042	27.9390131112403	172.883593831956	535.719636172632	321.95881673998	0
2003-04-14	0.222794829245958	0.210214957971389	0.205696020046619	0.19957850586623	1728.90033199522	560.82151990895	42.9408857296237	356.681153423302	866.791897953578	570.70065038458	0
2003-04-15	0.224046381418598	0.21335451136739	0.20606408318642	0.199623189158738	1403.95533296552	532.742823996126	44.6380853532711	377.919574308185	850.543981055924	635.373282104715	0
2003-04-16	0.225912865420034	0.215568085819898	0.206832583371288	0.199646136388183	1041.69607294982	608.829372720647	37.9427896978487	467.658688137306	571.743280666607	1006.00099680179	1
2003-04-17	0.238170695204589	0.220499765276518	0.207641551806955	0.19966035220772	2236.92567554254	930.528787161829	65.6812857240042	1195.81710717164	980.605954795562	1398.14146310367	1
2003-04-18	0.254529742930954	0.229063940108132	0.208785867298986	0.199682994745672	3468.28396615696	899.399661929451	257.135574453001	1466.0835702883	1217.36134453206	1435.36959343796	1
2003-04-19	0.26135769031621	0.2338708334176	0.210230013569382	0.199712097942829	3266.6707989684	785.601433062429	192.731384288229	1251.72232875104	1666.834381779	1371.87924667669	0
2003-04-20	0.259610620070837	0.236152333043825	0.211693971171408	0.199741434082389	2681.90837706626	613.115634347399	214.561693683923	951.553456118811	1508.89092300831	1180.38065220559	0
2003-04-21	0.266167110074685	0.240927465413029	0.213686539306141	0.199785115681589	974.777352577477	271.131157091852	28.7876219931267	253.736121757066	1121.49435110853	624.720652591962	0
2003-04-22	0.272144365039883	0.248561766952586	0.215818735019469	0.199872279837728	406.921552504244	165.218393769596	13.8436742636295	176.964502769704	548.418212786735	326.894706391877	0
2003-04-23	0.267171802345964	0.248909265174766	0.217182384643995	0.199972773306072	133.604199798062	42.7152301767243	0.150386243749525	4.12944151982107	50.6960890571225	80.1893264467695	0
2003-04-24	0.262850456324502	0.247921228752749	0.218203878021562	0.200080446265638	322.979123758526	141.623366591066	1.04450602391287	85.1641949344232	205.4534320366	488.045672572423	0
2003-04-25	0.264490983035932	0.24927968932252	0.219532881945886	0.200206690058112	621.193186752176	209.345213731773	5.02227218199326	134.830428818513	327.67062174874	513.007952794285	0
2003-04-26	0.256972853575771	0.248223787815787	0.220209604205987	0.200332019664347	446.442528934119	161.744684273313	2.61395538197623	72.9929855869394	387.52108822081	535.905935534687	0
2003-04-27	0.244975562509738	0.244772554779447	0.22049169661501	0.200445430018008	279.637718512324	78.153794977544	0.761152613695544	29.0642785124012	207.207086115609	212.947664717325	0
2003-04-28	0.232659200471483	0.240119402878296	0.22051012602727	0.200542341955006	106.653125473382	50.2912439236115	0	4.10999728003862	136.328767895114	234.355517838189	0
2003-04-29	0.225786040478681	0.236303759309864	0.220322297019449	0.200628820061684	936.485791073423	201.731540343093	1.27541532979311	10.6797366002038	274.665382732219	86.0165789238916	0
2003-04-30	0.219654580753743	0.232590691772707	0.220199978529238	0.200701700299978	608.48533447698	110.971070499733	0	1.76807848365057	327.296859184106	120.656818527068	0
2003-05-01	0.209308814324739	0.227702830838377	0.219966623061027	0.200744217410684	1087.9114152811	150.533921424046	0.0898036425617329	0.603108009294804	304.463443150094	13.9442665685135	0
2003-05-02	0.201153022822796	0.223179645188357	0.219750862810998	0.200768957920373	392.445228137034	20.4332381782965	0	1.13618881680809	204.45103342873	16.5185382949229	0
2003-05-03	0.19590198149619	0.219290084018723	0.219783288279972	0.200783555991948	526.71531125482	80.5788185194233	0	9.84917131552202	36.5911006516656	94.276710669128	0
2003-05-04	0.192032817084577	0.215562191679493	0.219436444444146	0.200790503844619	1279.99363526007	145.685532613905	0	30.1601461999293	501.720852572559	183.028489886177	0
2003-05-05	0.188374080591707	0.211825355151114	0.218652261466302	0.200791275314987	949.796298503033	102.790268163547	0.10416323219451	8.4449602241274	353.044511460528	176.770821201138	0
2003-05-06	0.18594158126831	0.208407970442604	0.217831123504418	0.200785586982965	701.090091009455	65.6021785936563	0	2.57307609879255	394.665660328472	100.056537316769	0
2003-05-07	0.183454731952845	0.205767405037311	0.217174997658634	0.200774911120534	323.40482755504	29.1285035585209	0.0297621674989935	2.31718263175492	100.510031041137	31.9264409375081	0
2003-05-08	0.181902585727034	0.203507646945723	0.216446243361706	0.200760111324489	617.734892226528	117.472796474824	0.628518414330601	5.53827916498698	124.766935460207	46.5087738365907	0
2003-05-09	0.181212721556942	0.201821301713895	0.215983953203174	0.200741212144494	785.404235347548	87.8303934658875	3.17440751844003	22.9571779331084	183.322487481463	104.414408157772	0
2003-05-10	0.178710713844703	0.200114038041061	0.215798283210718	0.200716503672302	658.388934972379	85.7484186849695	2.61601848696438	15.5042719672617	117.250205535666	98.1196541637955	0
2003-05-11	0.175642001316186	0.197920673041955	0.215247582635605	0.200689713023603	317.920325605389	17.6857614095621	1.40692217471348	10.3736105167436	96.875268779743	79.8425548222021	0
2003-05-12	0.169822049820093	0.195283870607924	0.214529009904343	0.20065667476505	315.884689793094	25.3743863745907	1.21367918652731	1.47058073369916	62.8446529927903	26.7680252248253	0
2003-05-13	0.164010631703565	0.192469286294436	0.213746230569568	0.200618016757071	216.589391721463	14.7770118442513	0.219517164172158	5.1594476241261	57.3818921616156	14.4268605911588	0
2003-05-14	0.159767461046599	0.189736921698363	0.213049678400673	0.200576040223241	368.902553644497	37.7120595957549	0.410822919653284	7.32992709563338	80.6186826078289	19.1890644733269	0
2003-05-15	0.160390676923754	0.187471849727076	0.212339549605041	0.200533965006471	1393.07508930507	304.858229383965	17.468300685305	42.5005164675821	344.284252390661	38.2518975151366	0
2003-05-16	0.160334141038447	0.185342730930355	0.211506399905943	0.200492783002555	2904.91887972741	364.852941928726	41.2039744228356	68.1834049838109	838.929870521629	125.646404722848	0
2003-05-17	0.160723970984113	0.183746997946114	0.210879795755293	0.200447443835437	3167.20482444726	351.539382741335	38.254102470447	62.1783596111157	825.886290028282	131.820631684928	0
2003-05-18	0.159772568513081	0.18236998612454	0.210274826258935	0.200401534065604	2880.9113166482	364.126389971683	32.7871450264779	85.1067499192318	878.859551964097	174.490266891879	0
2003-05-19	0.168391308960377	0.181252408846632	0.209323905236452	0.20035588234663	3706.83968276243	666.970707343146	43.1135138559758	622.361765560859	811.070782554077	589.665704409319	0
2003-05-20	0.211756094090941	0.188674962906671	0.209558770700655	0.200326325073838	4322.37627499533	910.3626654423	97.5373554110131	860.397636270466	688.806646747218	1014.39893162763	0
2003-05-21	0.249459105555995	0.208197857783553	0.210824092337662	0.200310146100819	6518.78821214649	1227.42225622779	198.417301885268	1775.47049805074	1569.76260388426	1108.81876615294	0
2003-05-22	0.253805252950873	0.217482931240697	0.212095590761037	0.200311193689704	4840.80138258892	901.881099857272	146.817537580394	1167.19413929354	1208.36631739922	806.70013543491	0
2003-05-23	0.254949437059261	0.222970201749717	0.213036478940028	0.200352237857878	6736.32217296114	1216.90150737771	260.634937779427	2012.60856419179	1915.46365614462	1049.7204502367	0
2003-05-24	0.261414318874924	0.2305065892214	0.214516079561667	0.20044252961874	4842.27251044243	859.638375841133	160.2367435447	1048.79356897229	1239.25583427875	645.710397447918	0
2003-05-25	0.25094094715263	0.232221460937873	0.21561793260094	0.200532404780388	4093.84557614152	698.854841312541	154.109953328647	962.04984474005	1434.04340506821	593.164266386381	0
2003-05-26	0.235902364631188	0.228113467082691	0.216047675200957	0.200588788203895	2250.64213520703	361.396079057169	52.4561285667019	218.524804026309	903.213075894873	216.114529750924	0
2003-05-27	0.2276978083625	0.225433113700059	0.216083826674843	0.200625847429037	663.67015045548	26.3384306038001	2.40947460360736	13.0710671362191	546.457016613937	9.74418674814442	0
2003-05-28	0.21488279747993	0.221358637618238	0.215972929767036	0.200644960664213	334.696341693434	18.060211534724	0	5.84670501909724	8.15290287638506	1.45198342245967	0
2003-05-29	0.204489173874847	0.217374200154458	0.215933080085719	0.200653269924223	87.7119639175569	1.22552778639223	0	0.166729062012653	0	0	0
2003-05-30	0.196754604764656	0.213464394877178	0.215767633400224	0.200649834349751	295.512244568003	11.257243392503	2.96597695016236	21.7924571868618	1.63726873959194	4.04995989464033	0
2003-05-31	0.191929561645886	0.210411529279665	0.215588499374655	0.200642489045858	508.391298630774	8.60303574049829	1.43238604150798	12.2353966352928	49.2057452525969	0.16321684504663	0
2003-06-01	0.184254073564409	0.206879497039426	0.215159080294998	0.200623139031231	834.792544920507	24.2369171085231	5.7155618540851	12.881020185799	2.19922889598556	1.60106554810321	0
2003-06-02	0.181961138338367	0.203980430303527	0.21487882909345	0.200600216649473	1456.7867182766	121.120847091328	5.09646021625568	32.7053687812906	27.8199996666046	65.4287726831276	0
2003-06-03	0.1944462024349	0.203665366875241	0.214125954573539	0.200584297887981	6115.17750027775	677.693582381985	190.050088605404	551.668394845384	195.451485568997	357.465912565466	0
2003-06-04	0.203187005453258	0.205212819389303	0.213640684022998	0.200572657808661	7446.50022008603	940.397679407092	256.037897799182	805.591689011904	260.936897936149	608.233974569379	0
2003-06-05	0.203724604436359	0.207244013239861	0.213638906497746	0.200556311272085	6397.98957598947	782.697903870009	250.284265142886	645.006152343697	138.528479323934	458.808913670505	0
2003-06-06	0.197316479426813	0.205470081669509	0.21340222059932	0.200529605597258	5036.43300654014	663.567047308948	169.24628931892	521.150164159831	164.862656736214	458.972124039098	0
2003-06-07	0.199969389647834	0.204589599319006	0.213146656410003	0.200506012961268	3396.83622725311	417.030776345077	84.0421468822652	372.92821408727	142.856205566413	371.532186316964	0
2003-06-08	0.207455592382934	0.207371604707566	0.213152102709913	0.200484446100891	3658.23924522407	370.951610564743	87.2375304885302	296.587723961928	246.707669977409	306.026088447755	0
2003-06-09	0.205673933856278	0.207166901863627	0.212998505869168	0.200460858978331	6090.51444616495	726.069428719947	204.833654757376	926.376057410878	449.90512003728	492.280155476588	0
2003-06-10	0.213460012879947	0.209016483551171	0.213210160772944	0.200442652627826	10023.3431956168	1060.92863934601	271.743947175717	1531.85056573277	1233.1188021294	584.630240034837	0
2003-06-11	0.207385432767855	0.208699069846784	0.213492441674841	0.200425511710346	8461.28848139564	894.584473514431	206.333401198785	1188.48958868388	681.448112422861	483.830497034889	0
2003-06-12	0.203884594939805	0.207263534007874	0.21343633828822	0.200402808077633	8487.58269441588	746.284514564011	232.448326223468	1139.57644765234	911.245231903068	423.603748350401	0
2003-06-13	0.221639490356099	0.212050022524213	0.214151535486908	0.200388433225453	10513.0279918653	706.186093383431	309.240182457666	888.630534768142	1189.95671826575	402.881976689206	0
2003-06-14	0.215917420596119	0.214591216975269	0.214940642633641	0.200383912734687	6629.77854128032	422.968370372966	211.850678758041	543.045586420403	713.95949429911	176.78756395544	0
2003-06-15	0.211706246681746	0.212303328289886	0.215013410353865	0.200376752950251	7908.95362194051	582.512626576889	291.594874454479	798.948293408697	906.118882113685	413.045634999443	0
2003-06-16	0.226927961380093	0.21825525575262	0.215840378158363	0.200380853451788	8122.59490388935	1007.84617684418	321.534620521425	1108.82270225069	522.336386610142	523.00996203794	0
2003-06-17	0.228958386492642	0.221786659988088	0.216946887553835	0.200398915335536	8631.96132915495	868.855327490823	292.566359365894	1006.6481678147	688.790063487496	479.483734437131	0
2003-06-18	0.222527731296333	0.220283134239028	0.217261371033098	0.200414060689509	6893.57552572951	763.097568493716	248.673282659076	831.427198507282	567.938411922002	458.195025717606	0
2003-06-19	0.226179340657293	0.221077507873297	0.217524674761737	0.200432023629546	8418.705663544	893.492967666192	240.007420445829	1164.37350682551	827.984821192721	568.096073640417	0
2003-06-20	0.235926268708619	0.226653906292518	0.21831558462914	0.200459964834154	3900.94656543093	526.820633006046	113.557934312766	602.616072258691	372.909280360769	323.490848304791	0
2003-06-21	0.226039201554569	0.223820630297374	0.218803519748118	0.200487669743598	6921.70278583615	661.742565106895	223.169228870579	1002.20174401356	495.418508449542	399.038074037022	0
2003-06-22	0.223384303059802	0.22272638905745	0.21905234943327	0.20052108950913	2128.26339429879	115.70262595523	47.048972755887	201.266781105466	112.271136094779	107.400178181706	0
2003-06-23	0.216423954554626	0.220213321232614	0.219356025341528	0.200552345439792	2600.27318220417	128.756985564649	61.9275791218825	217.51543962393	101.867291305686	81.9139021660798	0
2003-06-24	0.209278896481456	0.217113686510639	0.219539372233185	0.200574944168329	3349.78701875612	176.338153145852	103.3575540032	131.268787700203	124.602987583526	74.881339568055	0
2003-06-25	0.206959563904235	0.215320184937914	0.219705978684696	0.200603731498122	2620.34874724715	85.5695692302331	69.8411464082101	64.9618252008557	135.828839588025	22.0388953077178	0
2003-06-26	0.20036712324249	0.213094777794892	0.219832278047589	0.2006280471012	4158.32914042189	205.482031434795	132.406196654621	196.707891397842	215.869412531239	118.265949833628	0
2003-06-27	0.19434149893003	0.210425030597962	0.219845540776816	0.200646993033588	2812.42273519062	84.8377600698406	83.8994043939816	71.9888627631119	284.942737954319	52.2000278450681	0
2003-06-28	0.190402939547088	0.207318893013908	0.219400874597595	0.200660001002252	3157.1656678736	116.917192195152	92.4842286611072	73.5127735339256	354.751297403667	49.1261159671552	0
2003-06-29	0.189476173174082	0.205611746706484	0.219082403221387	0.200672178864479	2341.7931372561	26.1703125715265	42.7521778110424	26.5930056887659	226.782211817163	40.2370202317146	0
2003-06-30	0.183729188997815	0.203309540333671	0.218773575587345	0.200676321648061	1546.90807334104	45.0877162616978	21.336888731849	20.7747631198223	131.813904146869	61.7243144441233	0
2003-07-01	0.180165599919496	0.200562319661785	0.218220193387228	0.200670833848417	3518.22411653776	73.1132705828862	36.3954370121873	43.1942609273114	111.143663939752	62.9204619217743	0
2003-07-02	0.18622127816477	0.198715930790019	0.217714755139677	0.200666772760451	8698.32387463723	144.183101260843	100.459250080863	40.0542190466987	1015.00531849685	56.4160429162575	0
